tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.04991023029896582
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.07200524174194407
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S001	1.3373373713792505
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S001	0.5381841492892079
Gold standard	class	Shannon diversity	CAMI_HIGH_S001	2.1324296375218763
Gold standard	class	Shannon equitability	CAMI_HIGH_S001	0.7004151492200613
Gold standard	order	Shannon diversity	CAMI_HIGH_S001	2.699858300825532
Gold standard	order	Shannon equitability	CAMI_HIGH_S001	0.731891170315847
Gold standard	family	Shannon diversity	CAMI_HIGH_S001	3.713977448239923
Gold standard	family	Shannon equitability	CAMI_HIGH_S001	0.8295059322385943
Gold standard	genus	Shannon diversity	CAMI_HIGH_S001	4.4810287066928085
Gold standard	genus	Shannon equitability	CAMI_HIGH_S001	0.8506357937871234
Gold standard	species	Shannon diversity	CAMI_HIGH_S001	1.9159191878625457
Gold standard	species	Shannon equitability	CAMI_HIGH_S001	0.3487889599679044
Gold standard	strain	Shannon diversity	CAMI_HIGH_S001	6.359206427713476
Gold standard	strain	Shannon equitability	CAMI_HIGH_S001	0.9111726690129369
Gold standard	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S001	2.0
Gold standard	class	F1 score	CAMI_HIGH_S001	1.0
Gold standard	class	False negatives	CAMI_HIGH_S001	0.0
Gold standard	class	False positives	CAMI_HIGH_S001	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S001	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	class	True positives	CAMI_HIGH_S001	21.0
Gold standard	family	F1 score	CAMI_HIGH_S001	1.0
Gold standard	family	False negatives	CAMI_HIGH_S001	0.0
Gold standard	family	False positives	CAMI_HIGH_S001	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S001	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	family	True positives	CAMI_HIGH_S001	88.0
Gold standard	order	F1 score	CAMI_HIGH_S001	1.0
Gold standard	order	False negatives	CAMI_HIGH_S001	0.0
Gold standard	order	False positives	CAMI_HIGH_S001	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S001	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	order	True positives	CAMI_HIGH_S001	40.0
Gold standard	strain	F1 score	CAMI_HIGH_S001	1.0
Gold standard	strain	False negatives	CAMI_HIGH_S001	0.0
Gold standard	strain	False positives	CAMI_HIGH_S001	0.0
Gold standard	strain	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	strain	Taxon counts	CAMI_HIGH_S001	1074.0
Gold standard	strain	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	strain	True positives	CAMI_HIGH_S001	1074.0
Gold standard	phylum	F1 score	CAMI_HIGH_S001	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S001	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S001	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S001	12.0
Gold standard	genus	F1 score	CAMI_HIGH_S001	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S001	0.0
Gold standard	genus	False positives	CAMI_HIGH_S001	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S001	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	genus	True positives	CAMI_HIGH_S001	194.0
Gold standard	species	F1 score	CAMI_HIGH_S001	1.0
Gold standard	species	False negatives	CAMI_HIGH_S001	0.0
Gold standard	species	False positives	CAMI_HIGH_S001	0.0
Gold standard	species	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	species	Taxon counts	CAMI_HIGH_S001	243.0
Gold standard	species	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	species	True positives	CAMI_HIGH_S001	243.0
Gold standard	class	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S001	0.08890018558773465
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S001	0.16345979421702855
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.21624183292923937
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S001	0.35291368975398296
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.047707576468911675
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S001	0.8877135360931424
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.9644336799031191
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.016414227175445842
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.11213491244131084
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.08088824104479864
Metalign	phylum	Shannon diversity	CAMI_HIGH_S001	1.2182223265447236
Metalign	phylum	Shannon equitability	CAMI_HIGH_S001	0.5544368741868079
Metalign	class	Shannon diversity	CAMI_HIGH_S001	2.0904999200806342
Metalign	class	Shannon equitability	CAMI_HIGH_S001	0.6763090289521501
Metalign	order	Shannon diversity	CAMI_HIGH_S001	2.897310801665265
Metalign	order	Shannon equitability	CAMI_HIGH_S001	0.7444616091528766
Metalign	family	Shannon diversity	CAMI_HIGH_S001	3.611186579118284
Metalign	family	Shannon equitability	CAMI_HIGH_S001	0.804517515267957
Metalign	genus	Shannon diversity	CAMI_HIGH_S001	4.324858827906769
Metalign	genus	Shannon equitability	CAMI_HIGH_S001	0.8276059093453341
Metalign	species	Shannon diversity	CAMI_HIGH_S001	6.023310352268194
Metalign	species	Shannon equitability	CAMI_HIGH_S001	0.9067854453287564
Metalign	strain	Shannon diversity	CAMI_HIGH_S001	6.02331035226819
Metalign	strain	Shannon equitability	CAMI_HIGH_S001	0.9067854453287558
Metalign	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Metalign	superkingdom	False positives	CAMI_HIGH_S001	2.0
Metalign	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
Metalign	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Metalign	superkingdom	True positives	CAMI_HIGH_S001	2.0
Metalign	class	F1 score	CAMI_HIGH_S001	0.8372093023255814
Metalign	class	False negatives	CAMI_HIGH_S001	3.0
Metalign	class	False positives	CAMI_HIGH_S001	4.0
Metalign	class	Jaccard index	CAMI_HIGH_S001	0.72
Metalign	class	Taxon counts	CAMI_HIGH_S001	22.0
Metalign	class	Purity (precision)	CAMI_HIGH_S001	0.8181818181818182
Metalign	class	Completeness (recall)	CAMI_HIGH_S001	0.8571428571428571
Metalign	class	True positives	CAMI_HIGH_S001	18.0
Metalign	family	F1 score	CAMI_HIGH_S001	0.8700564971751412
Metalign	family	False negatives	CAMI_HIGH_S001	11.0
Metalign	family	False positives	CAMI_HIGH_S001	12.0
Metalign	family	Jaccard index	CAMI_HIGH_S001	0.77
Metalign	family	Taxon counts	CAMI_HIGH_S001	89.0
Metalign	family	Purity (precision)	CAMI_HIGH_S001	0.8651685393258427
Metalign	family	Completeness (recall)	CAMI_HIGH_S001	0.875
Metalign	family	True positives	CAMI_HIGH_S001	77.0
Metalign	order	F1 score	CAMI_HIGH_S001	0.7640449438202247
Metalign	order	False negatives	CAMI_HIGH_S001	6.0
Metalign	order	False positives	CAMI_HIGH_S001	15.0
Metalign	order	Jaccard index	CAMI_HIGH_S001	0.6181818181818182
Metalign	order	Taxon counts	CAMI_HIGH_S001	49.0
Metalign	order	Purity (precision)	CAMI_HIGH_S001	0.6938775510204082
Metalign	order	Completeness (recall)	CAMI_HIGH_S001	0.85
Metalign	order	True positives	CAMI_HIGH_S001	34.0
Metalign	strain	F1 score	CAMI_HIGH_S001	0.0630092341118957
Metalign	strain	False negatives	CAMI_HIGH_S001	1016.0
Metalign	strain	False positives	CAMI_HIGH_S001	709.0
Metalign	strain	Jaccard index	CAMI_HIGH_S001	0.03252944475602917
Metalign	strain	Taxon counts	CAMI_HIGH_S001	767.0
Metalign	strain	Purity (precision)	CAMI_HIGH_S001	0.07561929595827901
Metalign	strain	Completeness (recall)	CAMI_HIGH_S001	0.054003724394785846
Metalign	strain	True positives	CAMI_HIGH_S001	58.0
Metalign	phylum	F1 score	CAMI_HIGH_S001	0.8571428571428571
Metalign	phylum	False negatives	CAMI_HIGH_S001	3.0
Metalign	phylum	False positives	CAMI_HIGH_S001	0.0
Metalign	phylum	Jaccard index	CAMI_HIGH_S001	0.75
Metalign	phylum	Taxon counts	CAMI_HIGH_S001	9.0
Metalign	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Metalign	phylum	Completeness (recall)	CAMI_HIGH_S001	0.75
Metalign	phylum	True positives	CAMI_HIGH_S001	9.0
Metalign	genus	F1 score	CAMI_HIGH_S001	0.8473684210526317
Metalign	genus	False negatives	CAMI_HIGH_S001	33.0
Metalign	genus	False positives	CAMI_HIGH_S001	25.0
Metalign	genus	Jaccard index	CAMI_HIGH_S001	0.7351598173515982
Metalign	genus	Taxon counts	CAMI_HIGH_S001	186.0
Metalign	genus	Purity (precision)	CAMI_HIGH_S001	0.8655913978494624
Metalign	genus	Completeness (recall)	CAMI_HIGH_S001	0.8298969072164949
Metalign	genus	True positives	CAMI_HIGH_S001	161.0
Metalign	species	F1 score	CAMI_HIGH_S001	0.2891089108910891
Metalign	species	False negatives	CAMI_HIGH_S001	97.0
Metalign	species	False positives	CAMI_HIGH_S001	621.0
Metalign	species	Jaccard index	CAMI_HIGH_S001	0.16898148148148148
Metalign	species	Taxon counts	CAMI_HIGH_S001	767.0
Metalign	species	Purity (precision)	CAMI_HIGH_S001	0.19035202086049544
Metalign	species	Completeness (recall)	CAMI_HIGH_S001	0.6008230452674898
Metalign	species	True positives	CAMI_HIGH_S001	146.0
Metalign	class	L1 norm error	CAMI_HIGH_S001	0.17780037117546932
Metalign	family	L1 norm error	CAMI_HIGH_S001	0.3269195884340572
Metalign	genus	L1 norm error	CAMI_HIGH_S001	0.4324836658584785
Metalign	order	L1 norm error	CAMI_HIGH_S001	0.705827379507966
Metalign	phylum	L1 norm error	CAMI_HIGH_S001	0.09541515293782338
Metalign	species	L1 norm error	CAMI_HIGH_S001	1.7754270721862877
Metalign	strain	L1 norm error	CAMI_HIGH_S001	1.928867359806241
Metalign	superkingdom	L1 norm error	CAMI_HIGH_S001	0.032828454350891684
Metalign	na	Weighted UniFrac error	CAMI_HIGH_S001	8.618576492549868
Metalign	na	Unweighted UniFrac error	CAMI_HIGH_S001	8639.033036499653
Bracken_custom	class	Bray-Curtis distance	CAMI_HIGH_S001	0.054105254946179994
Bracken_custom	family	Bray-Curtis distance	CAMI_HIGH_S001	0.12687508369839626
Bracken_custom	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.1821419528062958
Bracken_custom	order	Bray-Curtis distance	CAMI_HIGH_S001	0.3172991601222924
Bracken_custom	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.027714156390516567
Bracken_custom	species	Bray-Curtis distance	CAMI_HIGH_S001	0.8926756795995654
Bracken_custom	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0038640569935256995
Bracken_custom	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.04043305231188252
Bracken_custom	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.029166282029178474
Bracken_custom	phylum	Shannon diversity	CAMI_HIGH_S001	1.2664240343144035
Bracken_custom	phylum	Shannon equitability	CAMI_HIGH_S001	0.4567659184919961
Bracken_custom	class	Shannon diversity	CAMI_HIGH_S001	2.1014934469315136
Bracken_custom	class	Shannon equitability	CAMI_HIGH_S001	0.6376205899654359
Bracken_custom	order	Shannon diversity	CAMI_HIGH_S001	2.9732742236269227
Bracken_custom	order	Shannon equitability	CAMI_HIGH_S001	0.735403542191391
Bracken_custom	family	Shannon diversity	CAMI_HIGH_S001	3.7102130066818186
Bracken_custom	family	Shannon equitability	CAMI_HIGH_S001	0.7908629033323514
Bracken_custom	genus	Shannon diversity	CAMI_HIGH_S001	4.421857822578556
Bracken_custom	genus	Shannon equitability	CAMI_HIGH_S001	0.8099255540778397
Bracken_custom	species	Shannon diversity	CAMI_HIGH_S001	5.647174769759585
Bracken_custom	species	Shannon equitability	CAMI_HIGH_S001	0.8731350993463807
Bracken_custom	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
Bracken_custom	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Bracken_custom	superkingdom	False positives	CAMI_HIGH_S001	2.0
Bracken_custom	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
Bracken_custom	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
Bracken_custom	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
Bracken_custom	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Bracken_custom	superkingdom	True positives	CAMI_HIGH_S001	2.0
Bracken_custom	class	F1 score	CAMI_HIGH_S001	0.8333333333333334
Bracken_custom	class	False negatives	CAMI_HIGH_S001	1.0
Bracken_custom	class	False positives	CAMI_HIGH_S001	7.0
Bracken_custom	class	Jaccard index	CAMI_HIGH_S001	0.7142857142857143
Bracken_custom	class	Taxon counts	CAMI_HIGH_S001	27.0
Bracken_custom	class	Purity (precision)	CAMI_HIGH_S001	0.7407407407407407
Bracken_custom	class	Completeness (recall)	CAMI_HIGH_S001	0.9523809523809523
Bracken_custom	class	True positives	CAMI_HIGH_S001	20.0
Bracken_custom	family	F1 score	CAMI_HIGH_S001	0.8121827411167513
Bracken_custom	family	False negatives	CAMI_HIGH_S001	8.0
Bracken_custom	family	False positives	CAMI_HIGH_S001	29.0
Bracken_custom	family	Jaccard index	CAMI_HIGH_S001	0.6837606837606838
Bracken_custom	family	Taxon counts	CAMI_HIGH_S001	109.0
Bracken_custom	family	Purity (precision)	CAMI_HIGH_S001	0.7339449541284404
Bracken_custom	family	Completeness (recall)	CAMI_HIGH_S001	0.9090909090909091
Bracken_custom	family	True positives	CAMI_HIGH_S001	80.0
Bracken_custom	order	F1 score	CAMI_HIGH_S001	0.7628865979381444
Bracken_custom	order	False negatives	CAMI_HIGH_S001	3.0
Bracken_custom	order	False positives	CAMI_HIGH_S001	20.0
Bracken_custom	order	Jaccard index	CAMI_HIGH_S001	0.6166666666666667
Bracken_custom	order	Taxon counts	CAMI_HIGH_S001	57.0
Bracken_custom	order	Purity (precision)	CAMI_HIGH_S001	0.6491228070175439
Bracken_custom	order	Completeness (recall)	CAMI_HIGH_S001	0.925
Bracken_custom	order	True positives	CAMI_HIGH_S001	37.0
Bracken_custom	strain	False negatives	CAMI_HIGH_S001	1074.0
Bracken_custom	strain	False positives	CAMI_HIGH_S001	0.0
Bracken_custom	strain	Jaccard index	CAMI_HIGH_S001	0.0
Bracken_custom	strain	Taxon counts	CAMI_HIGH_S001	0.0
Bracken_custom	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Bracken_custom	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Bracken_custom	strain	True positives	CAMI_HIGH_S001	0.0
Bracken_custom	phylum	F1 score	CAMI_HIGH_S001	0.7857142857142857
