tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.06873000877546731
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.09915644282062162
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S004	1.338485225191389
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S004	0.5386460796447149
Gold standard	class	Shannon diversity	CAMI_HIGH_S004	2.1405711825160827
Gold standard	class	Shannon equitability	CAMI_HIGH_S004	0.7030893108203596
Gold standard	order	Shannon diversity	CAMI_HIGH_S004	2.761660778751162
Gold standard	order	Shannon equitability	CAMI_HIGH_S004	0.7486448969405287
Gold standard	family	Shannon diversity	CAMI_HIGH_S004	3.7284305743746367
Gold standard	family	Shannon equitability	CAMI_HIGH_S004	0.8327339954229357
Gold standard	genus	Shannon diversity	CAMI_HIGH_S004	4.56084860600516
Gold standard	genus	Shannon equitability	CAMI_HIGH_S004	0.8657880429370025
Gold standard	species	Shannon diversity	CAMI_HIGH_S004	1.97524873459884
Gold standard	species	Shannon equitability	CAMI_HIGH_S004	0.3595897761153775
Gold standard	strain	Shannon diversity	CAMI_HIGH_S004	6.595741391941317
Gold standard	strain	Shannon equitability	CAMI_HIGH_S004	0.945064349857123
Gold standard	order	F1 score	CAMI_HIGH_S004	1.0
Gold standard	order	False negatives	CAMI_HIGH_S004	0.0
Gold standard	order	False positives	CAMI_HIGH_S004	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S004	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	order	True positives	CAMI_HIGH_S004	40.0
Gold standard	family	F1 score	CAMI_HIGH_S004	1.0
Gold standard	family	False negatives	CAMI_HIGH_S004	0.0
Gold standard	family	False positives	CAMI_HIGH_S004	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S004	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	family	True positives	CAMI_HIGH_S004	88.0
Gold standard	phylum	F1 score	CAMI_HIGH_S004	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S004	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S004	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S004	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S004	12.0
Gold standard	strain	F1 score	CAMI_HIGH_S004	1.0
Gold standard	strain	False negatives	CAMI_HIGH_S004	0.0
Gold standard	strain	False positives	CAMI_HIGH_S004	0.0
Gold standard	strain	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	strain	Taxon counts	CAMI_HIGH_S004	1074.0
Gold standard	strain	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	strain	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	strain	True positives	CAMI_HIGH_S004	1074.0
Gold standard	class	F1 score	CAMI_HIGH_S004	1.0
Gold standard	class	False negatives	CAMI_HIGH_S004	0.0
Gold standard	class	False positives	CAMI_HIGH_S004	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S004	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	class	True positives	CAMI_HIGH_S004	21.0
Gold standard	genus	F1 score	CAMI_HIGH_S004	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S004	0.0
Gold standard	genus	False positives	CAMI_HIGH_S004	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S004	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	genus	True positives	CAMI_HIGH_S004	194.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S004	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S004	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S004	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S004	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S004	2.0
Gold standard	species	F1 score	CAMI_HIGH_S004	1.0
Gold standard	species	False negatives	CAMI_HIGH_S004	0.0
Gold standard	species	False positives	CAMI_HIGH_S004	0.0
Gold standard	species	Jaccard index	CAMI_HIGH_S004	1.0
Gold standard	species	Taxon counts	CAMI_HIGH_S004	243.0
Gold standard	species	Purity (precision)	CAMI_HIGH_S004	1.0
Gold standard	species	Completeness (recall)	CAMI_HIGH_S004	1.0
Gold standard	species	True positives	CAMI_HIGH_S004	243.0
Gold standard	class	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S004	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S004	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S004	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S004	0.08845445579430611
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S004	0.16403876911887202
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.2576513852543218
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S004	0.35375155339522657
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.039390886753666525
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S004	0.914089652212618
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S004	0.974885075344774
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.015624707477114759
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.12020909536508136
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.08671253287647568
Metalign	phylum	Shannon diversity	CAMI_HIGH_S004	1.2210428679524035
Metalign	phylum	Shannon equitability	CAMI_HIGH_S004	0.5557205579016056
Metalign	class	Shannon diversity	CAMI_HIGH_S004	2.0884126993696217
Metalign	class	Shannon equitability	CAMI_HIGH_S004	0.6971292854858591
Metalign	order	Shannon diversity	CAMI_HIGH_S004	2.9112792158659286
Metalign	order	Shannon equitability	CAMI_HIGH_S004	0.8003327173657685
Metalign	family	Shannon diversity	CAMI_HIGH_S004	3.5096790991714806
Metalign	family	Shannon equitability	CAMI_HIGH_S004	0.85039128163333
Metalign	genus	Shannon diversity	CAMI_HIGH_S004	4.22837749980024
Metalign	genus	Shannon equitability	CAMI_HIGH_S004	0.8700701072340323
Metalign	species	Shannon diversity	CAMI_HIGH_S004	5.4519665085619655
Metalign	species	Shannon equitability	CAMI_HIGH_S004	0.9657280650072109
Metalign	strain	Shannon diversity	CAMI_HIGH_S004	5.451966508561969
Metalign	strain	Shannon equitability	CAMI_HIGH_S004	0.9657280650072115
Metalign	order	F1 score	CAMI_HIGH_S004	0.6923076923076923
Metalign	order	False negatives	CAMI_HIGH_S004	13.0
Metalign	order	False positives	CAMI_HIGH_S004	11.0
Metalign	order	Jaccard index	CAMI_HIGH_S004	0.5294117647058824
Metalign	order	Taxon counts	CAMI_HIGH_S004	38.0
Metalign	order	Purity (precision)	CAMI_HIGH_S004	0.7105263157894737
Metalign	order	Completeness (recall)	CAMI_HIGH_S004	0.675
Metalign	order	True positives	CAMI_HIGH_S004	27.0
Metalign	family	F1 score	CAMI_HIGH_S004	0.7066666666666668
Metalign	family	False negatives	CAMI_HIGH_S004	35.0
Metalign	family	False positives	CAMI_HIGH_S004	9.0
Metalign	family	Jaccard index	CAMI_HIGH_S004	0.5463917525773195
Metalign	family	Taxon counts	CAMI_HIGH_S004	62.0
Metalign	family	Purity (precision)	CAMI_HIGH_S004	0.8548387096774194
