tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	peabody	0.0
Gold standard	family	Bray-Curtis distance	peabody	0.0
Gold standard	genus	Bray-Curtis distance	peabody	0.0
Gold standard	order	Bray-Curtis distance	peabody	0.0
Gold standard	phylum	Bray-Curtis distance	peabody	0.0
Gold standard	species	Bray-Curtis distance	peabody	0.0
Gold standard	strain	Bray-Curtis distance	peabody	0.0
Gold standard	superkingdom	Bray-Curtis distance	peabody	0.0
Gold standard	superkingdom	Shannon diversity	peabody	0.0
Gold standard	superkingdom	Shannon equitability	peabody	0.0
Gold standard	phylum	Shannon diversity	peabody	0.9596148356708106
Gold standard	phylum	Shannon equitability	peabody	0.8734790658806383
Gold standard	class	Shannon diversity	peabody	1.4241298405939191
Gold standard	class	Shannon equitability	peabody	0.8848616213098132
Gold standard	order	Shannon diversity	peabody	1.9072839069017118
Gold standard	order	Shannon equitability	peabody	0.9172096780181423
Gold standard	family	Shannon diversity	peabody	1.9072839069017116
Gold standard	family	Shannon equitability	peabody	0.9172096780181423
Gold standard	genus	Shannon diversity	peabody	1.9072839069017116
Gold standard	genus	Shannon equitability	peabody	0.9172096780181423
Gold standard	species	Shannon diversity	peabody	2.3693820619323684
Gold standard	species	Shannon equitability	peabody	0.9881090674853673
Gold standard	strain	Shannon diversity	peabody	2.3978952727983707
Gold standard	strain	Shannon equitability	peabody	1.0
Gold standard	class	F1 score	peabody	1.0
Gold standard	class	False negatives	peabody	0.0
Gold standard	class	False positives	peabody	0.0
Gold standard	class	Jaccard index	peabody	1.0
Gold standard	class	Taxon counts	peabody	5.0
Gold standard	class	Purity (precision)	peabody	1.0
Gold standard	class	Completeness (recall)	peabody	1.0
Gold standard	class	True positives	peabody	5.0
Gold standard	genus	F1 score	peabody	1.0
Gold standard	genus	False negatives	peabody	0.0
Gold standard	genus	False positives	peabody	0.0
Gold standard	genus	Jaccard index	peabody	1.0
Gold standard	genus	Taxon counts	peabody	8.0
Gold standard	genus	Purity (precision)	peabody	1.0
Gold standard	genus	Completeness (recall)	peabody	1.0
Gold standard	genus	True positives	peabody	8.0
Gold standard	order	F1 score	peabody	1.0
Gold standard	order	False negatives	peabody	0.0
Gold standard	order	False positives	peabody	0.0
Gold standard	order	Jaccard index	peabody	1.0
Gold standard	order	Taxon counts	peabody	8.0
Gold standard	order	Purity (precision)	peabody	1.0
Gold standard	order	Completeness (recall)	peabody	1.0
Gold standard	order	True positives	peabody	8.0
Gold standard	phylum	F1 score	peabody	1.0
Gold standard	phylum	False negatives	peabody	0.0
Gold standard	phylum	False positives	peabody	0.0
Gold standard	phylum	Jaccard index	peabody	1.0
Gold standard	phylum	Taxon counts	peabody	3.0
Gold standard	phylum	Purity (precision)	peabody	1.0
Gold standard	phylum	Completeness (recall)	peabody	1.0
Gold standard	phylum	True positives	peabody	3.0
Gold standard	strain	F1 score	peabody	1.0
Gold standard	strain	False negatives	peabody	0.0
Gold standard	strain	False positives	peabody	0.0
Gold standard	strain	Jaccard index	peabody	1.0
Gold standard	strain	Taxon counts	peabody	11.0
Gold standard	strain	Purity (precision)	peabody	1.0
Gold standard	strain	Completeness (recall)	peabody	1.0
Gold standard	strain	True positives	peabody	11.0
Gold standard	family	F1 score	peabody	1.0
Gold standard	family	False negatives	peabody	0.0
Gold standard	family	False positives	peabody	0.0
Gold standard	family	Jaccard index	peabody	1.0
Gold standard	family	Taxon counts	peabody	8.0
Gold standard	family	Purity (precision)	peabody	1.0
Gold standard	family	Completeness (recall)	peabody	1.0
Gold standard	family	True positives	peabody	8.0
Gold standard	superkingdom	F1 score	peabody	1.0
Gold standard	superkingdom	False negatives	peabody	0.0
Gold standard	superkingdom	False positives	peabody	0.0
Gold standard	superkingdom	Jaccard index	peabody	1.0
Gold standard	superkingdom	Taxon counts	peabody	1.0
Gold standard	superkingdom	Purity (precision)	peabody	1.0
Gold standard	superkingdom	Completeness (recall)	peabody	1.0
Gold standard	superkingdom	True positives	peabody	1.0
Gold standard	species	F1 score	peabody	1.0
Gold standard	species	False negatives	peabody	0.0
Gold standard	species	False positives	peabody	0.0
Gold standard	species	Jaccard index	peabody	1.0
Gold standard	species	Taxon counts	peabody	11.0
Gold standard	species	Purity (precision)	peabody	1.0
Gold standard	species	Completeness (recall)	peabody	1.0
Gold standard	species	True positives	peabody	11.0
Gold standard	class	L1 norm error	peabody	0.0
Gold standard	family	L1 norm error	peabody	0.0
Gold standard	genus	L1 norm error	peabody	0.0
Gold standard	order	L1 norm error	peabody	0.0
Gold standard	phylum	L1 norm error	peabody	0.0
Gold standard	species	L1 norm error	peabody	0.0
Gold standard	strain	L1 norm error	peabody	0.0
Gold standard	superkingdom	L1 norm error	peabody	0.0
Gold standard	na	Weighted UniFrac error	peabody	0.0
Gold standard	na	Unweighted UniFrac error	peabody	0.0
Metalign	class	Bray-Curtis distance	peabody	0.05284014981015689
Metalign	family	Bray-Curtis distance	peabody	0.07523652290778397
Metalign	genus	Bray-Curtis distance	peabody	0.08154946514842676
Metalign	order	Bray-Curtis distance	peabody	0.07286787317969375
Metalign	phylum	Bray-Curtis distance	peabody	0.0454540365138489
Metalign	species	Bray-Curtis distance	peabody	0.8164955743539366
Metalign	strain	Bray-Curtis distance	peabody	1.0
Metalign	superkingdom	Bray-Curtis distance	peabody	0.0
Metalign	superkingdom	Shannon diversity	peabody	0.0
Metalign	superkingdom	Shannon equitability	peabody	0.0
Metalign	phylum	Shannon diversity	peabody	0.8948158009174201
Metalign	phylum	Shannon equitability	peabody	0.8144964426005464
Metalign	class	Shannon diversity	peabody	1.3610354227046118
Metalign	class	Shannon equitability	peabody	0.8456588552994836
Metalign	order	Shannon diversity	peabody	1.858053341047762
Metalign	order	Shannon equitability	peabody	0.7748684282109589
Metalign	family	Shannon diversity	peabody	1.8684007071313364
Metalign	family	Shannon equitability	peabody	0.7518997573976225
Metalign	genus	Shannon diversity	peabody	1.8570213975957428
Metalign	genus	Shannon equitability	peabody	0.7473203863630751
Metalign	species	Shannon diversity	peabody	2.8378625079620705
Metalign	species	Shannon equitability	peabody	0.7801499080300907
Metalign	strain	Shannon diversity	peabody	2.837862507962071
Metalign	strain	Shannon equitability	peabody	0.7801499080300908
Metalign	class	F1 score	peabody	1.0
Metalign	class	False negatives	peabody	0.0
Metalign	class	False positives	peabody	0.0
Metalign	class	Jaccard index	peabody	1.0
Metalign	class	Taxon counts	peabody	5.0
Metalign	class	Purity (precision)	peabody	1.0
Metalign	class	Completeness (recall)	peabody	1.0
Metalign	class	True positives	peabody	5.0
Metalign	genus	F1 score	peabody	0.8
Metalign	genus	False negatives	peabody	0.0
Metalign	genus	False positives	peabody	4.0
Metalign	genus	Jaccard index	peabody	0.6666666666666666
Metalign	genus	Taxon counts	peabody	12.0
Metalign	genus	Purity (precision)	peabody	0.6666666666666666
Metalign	genus	Completeness (recall)	peabody	1.0
Metalign	genus	True positives	peabody	8.0
Metalign	order	F1 score	peabody	0.8421052631578948
Metalign	order	False negatives	peabody	0.0
Metalign	order	False positives	peabody	3.0
Metalign	order	Jaccard index	peabody	0.7272727272727273
Metalign	order	Taxon counts	peabody	11.0
Metalign	order	Purity (precision)	peabody	0.7272727272727273
Metalign	order	Completeness (recall)	peabody	1.0
Metalign	order	True positives	peabody	8.0
Metalign	phylum	F1 score	peabody	1.0
Metalign	phylum	False negatives	peabody	0.0
Metalign	phylum	False positives	peabody	0.0
Metalign	phylum	Jaccard index	peabody	1.0
Metalign	phylum	Taxon counts	peabody	3.0
Metalign	phylum	Purity (precision)	peabody	1.0
Metalign	phylum	Completeness (recall)	peabody	1.0
Metalign	phylum	True positives	peabody	3.0
Metalign	strain	False negatives	peabody	11.0
Metalign	strain	False positives	peabody	38.0
Metalign	strain	Jaccard index	peabody	0.0
Metalign	strain	Taxon counts	peabody	38.0
Metalign	strain	Purity (precision)	peabody	0.0
Metalign	strain	Completeness (recall)	peabody	0.0
Metalign	strain	True positives	peabody	0.0
Metalign	family	F1 score	peabody	0.8
Metalign	family	False negatives	peabody	0.0
Metalign	family	False positives	peabody	4.0
Metalign	family	Jaccard index	peabody	0.6666666666666666
Metalign	family	Taxon counts	peabody	12.0
Metalign	family	Purity (precision)	peabody	0.6666666666666666
Metalign	family	Completeness (recall)	peabody	1.0
Metalign	family	True positives	peabody	8.0
Metalign	superkingdom	F1 score	peabody	1.0
Metalign	superkingdom	False negatives	peabody	0.0
Metalign	superkingdom	False positives	peabody	0.0
Metalign	superkingdom	Jaccard index	peabody	1.0
Metalign	superkingdom	Taxon counts	peabody	1.0
Metalign	superkingdom	Purity (precision)	peabody	1.0
Metalign	superkingdom	Completeness (recall)	peabody	1.0
Metalign	superkingdom	True positives	peabody	1.0
Metalign	species	F1 score	peabody	0.12244897959183672
Metalign	species	False negatives	peabody	8.0
Metalign	species	False positives	peabody	35.0
Metalign	species	Jaccard index	peabody	0.06521739130434782
Metalign	species	Taxon counts	peabody	38.0
Metalign	species	Purity (precision)	peabody	0.07894736842105263
Metalign	species	Completeness (recall)	peabody	0.2727272727272727
Metalign	species	True positives	peabody	3.0
Metalign	class	L1 norm error	peabody	0.10568029962031376
Metalign	family	L1 norm error	peabody	0.15047304581556795
Metalign	genus	L1 norm error	peabody	0.1630989302968535
Metalign	order	L1 norm error	peabody	0.14573574635938746
Metalign	phylum	L1 norm error	peabody	0.0909080730276978
Metalign	species	L1 norm error	peabody	1.6329911487078734
Metalign	strain	L1 norm error	peabody	1.9999999999999993
Metalign	superkingdom	L1 norm error	peabody	0.0
Metalign	na	Weighted UniFrac error	peabody	4.304105658274862
Metalign	na	Unweighted UniFrac error	peabody	311.38585959105495
Bracken+Kraken2	class	Bray-Curtis distance	peabody	0.07412558027853365
Bracken+Kraken2	family	Bray-Curtis distance	peabody	0.08145832920000201
Bracken+Kraken2	genus	Bray-Curtis distance	peabody	0.09059235957457556
Bracken+Kraken2	order	Bray-Curtis distance	peabody	0.08158135446900196
Bracken+Kraken2	phylum	Bray-Curtis distance	peabody	0.0647911373311994
Bracken+Kraken2	species	Bray-Curtis distance	peabody	0.7675342758123037
Bracken+Kraken2	superkingdom	Bray-Curtis distance	peabody	0.0013201320132013327
Bracken+Kraken2	superkingdom	Shannon diversity	peabody	0.010071766575217148
Bracken+Kraken2	superkingdom	Shannon equitability	peabody	0.014530487691056998
Bracken+Kraken2	phylum	Shannon diversity	peabody	0.8844850419894668
Bracken+Kraken2	phylum	Shannon equitability	peabody	0.49364050095994755
Bracken+Kraken2	class	Shannon diversity	peabody	1.3628374228603146
Bracken+Kraken2	class	Shannon equitability	peabody	0.6553862638328237
Bracken+Kraken2	order	Shannon diversity	peabody	1.982214686699181
Bracken+Kraken2	order	Shannon equitability	peabody	0.6083965479742673
Bracken+Kraken2	family	Shannon diversity	peabody	2.0043017110113728
Bracken+Kraken2	family	Shannon equitability	peabody	0.5783192277842744
Bracken+Kraken2	genus	Shannon diversity	peabody	2.072430407111415
Bracken+Kraken2	genus	Shannon equitability	peabody	0.5476550087595795
Bracken+Kraken2	species	Shannon diversity	peabody	2.430782265618948
Bracken+Kraken2	species	Shannon equitability	peabody	0.5913054853868093
Bracken+Kraken2	class	F1 score	peabody	0.7692307692307693
Bracken+Kraken2	class	False negatives	peabody	0.0
Bracken+Kraken2	class	False positives	peabody	3.0
Bracken+Kraken2	class	Jaccard index	peabody	0.625
Bracken+Kraken2	class	Taxon counts	peabody	8.0
Bracken+Kraken2	class	Purity (precision)	peabody	0.625
Bracken+Kraken2	class	Completeness (recall)	peabody	1.0
Bracken+Kraken2	class	True positives	peabody	5.0
Bracken+Kraken2	genus	F1 score	peabody	0.3076923076923077
Bracken+Kraken2	genus	False negatives	peabody	0.0
Bracken+Kraken2	genus	False positives	peabody	36.0
Bracken+Kraken2	genus	Jaccard index	peabody	0.18181818181818182
Bracken+Kraken2	genus	Taxon counts	peabody	44.0
Bracken+Kraken2	genus	Purity (precision)	peabody	0.18181818181818182
Bracken+Kraken2	genus	Completeness (recall)	peabody	1.0
Bracken+Kraken2	genus	True positives	peabody	8.0
Bracken+Kraken2	order	F1 score	peabody	0.47058823529411764
Bracken+Kraken2	order	False negatives	peabody	0.0
Bracken+Kraken2	order	False positives	peabody	18.0
Bracken+Kraken2	order	Jaccard index	peabody	0.3076923076923077
Bracken+Kraken2	order	Taxon counts	peabody	26.0
Bracken+Kraken2	order	Purity (precision)	peabody	0.3076923076923077
Bracken+Kraken2	order	Completeness (recall)	peabody	1.0
Bracken+Kraken2	order	True positives	peabody	8.0
Bracken+Kraken2	phylum	F1 score	peabody	0.6666666666666666
Bracken+Kraken2	phylum	False negatives	peabody	0.0
Bracken+Kraken2	phylum	False positives	peabody	3.0
Bracken+Kraken2	phylum	Jaccard index	peabody	0.5
Bracken+Kraken2	phylum	Taxon counts	peabody	6.0
Bracken+Kraken2	phylum	Purity (precision)	peabody	0.5
Bracken+Kraken2	phylum	Completeness (recall)	peabody	1.0
Bracken+Kraken2	phylum	True positives	peabody	3.0
Bracken+Kraken2	strain	False negatives	peabody	11.0
Bracken+Kraken2	strain	False positives	peabody	0.0
Bracken+Kraken2	strain	Jaccard index	peabody	0.0
Bracken+Kraken2	strain	Taxon counts	peabody	0.0
Bracken+Kraken2	strain	Purity (precision)	peabody	0.0
Bracken+Kraken2	strain	Completeness (recall)	peabody	0.0
Bracken+Kraken2	strain	True positives	peabody	0.0
Bracken+Kraken2	family	F1 score	peabody	0.4
Bracken+Kraken2	family	False negatives	peabody	0.0
Bracken+Kraken2	family	False positives	peabody	24.0
Bracken+Kraken2	family	Jaccard index	peabody	0.25
Bracken+Kraken2	family	Taxon counts	peabody	32.0
Bracken+Kraken2	family	Purity (precision)	peabody	0.25
Bracken+Kraken2	family	Completeness (recall)	peabody	1.0
Bracken+Kraken2	family	True positives	peabody	8.0
Bracken+Kraken2	superkingdom	F1 score	peabody	0.6666666666666666
Bracken+Kraken2	superkingdom	False negatives	peabody	0.0
Bracken+Kraken2	superkingdom	False positives	peabody	1.0
Bracken+Kraken2	superkingdom	Jaccard index	peabody	0.5
Bracken+Kraken2	superkingdom	Taxon counts	peabody	2.0
Bracken+Kraken2	superkingdom	Purity (precision)	peabody	0.5
Bracken+Kraken2	superkingdom	Completeness (recall)	peabody	1.0
Bracken+Kraken2	superkingdom	True positives	peabody	1.0
Bracken+Kraken2	species	F1 score	peabody	0.08333333333333333
Bracken+Kraken2	species	False negatives	peabody	8.0
Bracken+Kraken2	species	False positives	peabody	58.0
Bracken+Kraken2	species	Jaccard index	peabody	0.043478260869565216
Bracken+Kraken2	species	Taxon counts	peabody	61.0
Bracken+Kraken2	species	Purity (precision)	peabody	0.04918032786885246
Bracken+Kraken2	species	Completeness (recall)	peabody	0.2727272727272727
Bracken+Kraken2	species	True positives	peabody	3.0
Bracken+Kraken2	class	L1 norm error	peabody	0.1482511605570673
Bracken+Kraken2	family	L1 norm error	peabody	0.16291665840000394
Bracken+Kraken2	genus	L1 norm error	peabody	0.181184719149151
Bracken+Kraken2	order	L1 norm error	peabody	0.16316270893800383
Bracken+Kraken2	phylum	L1 norm error	peabody	0.12958227466239877
Bracken+Kraken2	species	L1 norm error	peabody	1.5350685516246083
Bracken+Kraken2	superkingdom	L1 norm error	peabody	0.002640264026402665
Bracken+Kraken2	na	Weighted UniFrac error	peabody	3.3328635822772226
Bracken+Kraken2	na	Unweighted UniFrac error	peabody	708.4087910204262
CLARK	class	Bray-Curtis distance	peabody	0.10154255413236357
CLARK	family	Bray-Curtis distance	peabody	0.1531254729410108
CLARK	genus	Bray-Curtis distance	peabody	0.1661926253628366
CLARK	order	Bray-Curtis distance	peabody	0.1539436307092924
CLARK	phylum	Bray-Curtis distance	peabody	0.06143384536331391
CLARK	species	Bray-Curtis distance	peabody	0.8292680159192359
CLARK	superkingdom	Bray-Curtis distance	peabody	0.0012550143497360193
CLARK	superkingdom	Shannon diversity	peabody	0.009638485736407274
CLARK	superkingdom	Shannon equitability	peabody	0.013905395573593783
CLARK	phylum	Shannon diversity	peabody	0.9353375143502117
CLARK	phylum	Shannon equitability	peabody	0.8513808956972051
CLARK	class	Shannon diversity	peabody	1.4504852718776706
CLARK	class	Shannon equitability	peabody	0.9012371714817933
CLARK	order	Shannon diversity	peabody	1.9615676736445118
CLARK	order	Shannon equitability	peabody	0.678655840130507
CLARK	family	Shannon diversity	peabody	1.9740739411333348
CLARK	family	Shannon equitability	peabody	0.682982711736091
CLARK	genus	Shannon diversity	peabody	2.043361854506819
CLARK	genus	Shannon equitability	peabody	0.6271643061097493
CLARK	species	Shannon diversity	peabody	2.3182469266529835
CLARK	species	Shannon equitability	peabody	0.6815972925158676
CLARK	class	F1 score	peabody	1.0
CLARK	class	False negatives	peabody	0.0
CLARK	class	False positives	peabody	0.0
CLARK	class	Jaccard index	peabody	1.0
CLARK	class	Taxon counts	peabody	5.0
