# Taxonomic Profiling Output
# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C precision -g 3 | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/nlapier2/miniconda3/bin/../share/motus-2.5.1//motus profile -C precision -s challenge_high/RH_S005__insert_270.fq -o timing/results/motus2_default_RH_S005.txt -t 4

@SampleID:CAMI_HIGH_S005
@Version:0.9.3
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@TaxonomyID: Jan 08 2019
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
2	superkingdom	2	Bacteria	98.81127952897187
2157	superkingdom	2157	Archaea	1.1887204710281298
1224	phylum	2|1224	Bacteria|Proteobacteria	52.7661020573769
201174	phylum	2|201174	Bacteria|Actinobacteria	23.575103706124406
1239	phylum	2|1239	Bacteria|Firmicutes	12.81304261244236
976	phylum	2|976	Bacteria|Bacteroidetes	7.480374206402447
65842	phylum	2|65842	Bacteria|Fibrobacteres	0.09675961388880942
28890	phylum	2157|28890	Archaea|Euryarchaeota	1.1917227979920568
200918	phylum	2|200918	Bacteria|Thermotogae	0.9122015933612542
74201	phylum	2|74201	Bacteria|Verrucomicrobia	0.41047869503409623
544448	phylum	2|544448	Bacteria|Tenericutes	0.4520329925837842
32066	phylum	2|32066	Bacteria|Fusobacteria	0.06047854660864937
203691	phylum	2|203691	Bacteria|Spirochaetes	0.24170317818522327
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	31.924972025264985
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	8.599650334632816
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	6.797405996735003
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	23.500897326636863
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	5.161969307472526
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	6.89468076578147
