tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_MED_S001	0.6610013072694895
Gold standard	superkingdom	Shannon equitability	CAMI_MED_S001	0.6016693187283085
Gold standard	phylum	Shannon diversity	CAMI_MED_S001	0.952650146931384
Gold standard	phylum	Shannon equitability	CAMI_MED_S001	0.5316841703880124
Gold standard	class	Shannon diversity	CAMI_MED_S001	1.5306160943793037
Gold standard	class	Shannon equitability	CAMI_MED_S001	0.565209645580545
Gold standard	order	Shannon diversity	CAMI_MED_S001	2.1822314262325015
Gold standard	order	Shannon equitability	CAMI_MED_S001	0.6480664415639618
Gold standard	family	Shannon diversity	CAMI_MED_S001	2.9611298701220012
Gold standard	family	Shannon equitability	CAMI_MED_S001	0.7458217014256646
Gold standard	genus	Shannon diversity	CAMI_MED_S001	3.1178139851022117
Gold standard	genus	Shannon equitability	CAMI_MED_S001	0.7314210954227828
Gold standard	species	Shannon diversity	CAMI_MED_S001	1.937898568586068
Gold standard	species	Shannon equitability	CAMI_MED_S001	0.45313300469477047
Gold standard	strain	Shannon diversity	CAMI_MED_S001	4.058562112498777
Gold standard	strain	Shannon equitability	CAMI_MED_S001	0.7451363698222793
Gold standard	species	F1 score	CAMI_MED_S001	1.0
Gold standard	species	False negatives	CAMI_MED_S001	0.0
Gold standard	species	False positives	CAMI_MED_S001	0.0
Gold standard	species	Jaccard index	CAMI_MED_S001	1.0
Gold standard	species	Taxon counts	CAMI_MED_S001	72.0
Gold standard	species	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	species	True positives	CAMI_MED_S001	72.0
Gold standard	superkingdom	F1 score	CAMI_MED_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_MED_S001	0.0
Gold standard	superkingdom	False positives	CAMI_MED_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_MED_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_MED_S001	3.0
Gold standard	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	superkingdom	True positives	CAMI_MED_S001	3.0
Gold standard	class	F1 score	CAMI_MED_S001	1.0
Gold standard	class	False negatives	CAMI_MED_S001	0.0
Gold standard	class	False positives	CAMI_MED_S001	0.0
Gold standard	class	Jaccard index	CAMI_MED_S001	1.0
Gold standard	class	Taxon counts	CAMI_MED_S001	15.0
Gold standard	class	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	class	True positives	CAMI_MED_S001	15.0
Gold standard	genus	F1 score	CAMI_MED_S001	1.0
Gold standard	genus	False negatives	CAMI_MED_S001	0.0
Gold standard	genus	False positives	CAMI_MED_S001	0.0
Gold standard	genus	Jaccard index	CAMI_MED_S001	1.0
Gold standard	genus	Taxon counts	CAMI_MED_S001	71.0
Gold standard	genus	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	genus	True positives	CAMI_MED_S001	71.0
Gold standard	strain	F1 score	CAMI_MED_S001	1.0
Gold standard	strain	False negatives	CAMI_MED_S001	0.0
Gold standard	strain	False positives	CAMI_MED_S001	0.0
Gold standard	strain	Jaccard index	CAMI_MED_S001	1.0
Gold standard	strain	Taxon counts	CAMI_MED_S001	232.0
Gold standard	strain	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	strain	True positives	CAMI_MED_S001	232.0
Gold standard	phylum	F1 score	CAMI_MED_S001	1.0
Gold standard	phylum	False negatives	CAMI_MED_S001	0.0
Gold standard	phylum	False positives	CAMI_MED_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_MED_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_MED_S001	6.0
Gold standard	phylum	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	phylum	True positives	CAMI_MED_S001	6.0
Gold standard	order	F1 score	CAMI_MED_S001	1.0
Gold standard	order	False negatives	CAMI_MED_S001	0.0
Gold standard	order	False positives	CAMI_MED_S001	0.0
Gold standard	order	Jaccard index	CAMI_MED_S001	1.0
Gold standard	order	Taxon counts	CAMI_MED_S001	29.0
Gold standard	order	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	order	True positives	CAMI_MED_S001	29.0
Gold standard	family	F1 score	CAMI_MED_S001	1.0
Gold standard	family	False negatives	CAMI_MED_S001	0.0
Gold standard	family	False positives	CAMI_MED_S001	0.0
Gold standard	family	Jaccard index	CAMI_MED_S001	1.0
Gold standard	family	Taxon counts	CAMI_MED_S001	53.0
Gold standard	family	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	family	True positives	CAMI_MED_S001	53.0
Gold standard	class	L1 norm error	CAMI_MED_S001	0.0
Gold standard	family	L1 norm error	CAMI_MED_S001	0.0
Gold standard	genus	L1 norm error	CAMI_MED_S001	0.0
Gold standard	order	L1 norm error	CAMI_MED_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_MED_S001	0.0
Gold standard	species	L1 norm error	CAMI_MED_S001	0.0
Gold standard	strain	L1 norm error	CAMI_MED_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_MED_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_MED_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_MED_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_MED_S001	0.10492133479169247
Metalign	family	Bray-Curtis distance	CAMI_MED_S001	0.24365245770919564
Metalign	genus	Bray-Curtis distance	CAMI_MED_S001	0.45360667690379614
Metalign	order	Bray-Curtis distance	CAMI_MED_S001	0.319630943728571
Metalign	phylum	Bray-Curtis distance	CAMI_MED_S001	0.060827923116562904
Metalign	species	Bray-Curtis distance	CAMI_MED_S001	0.8364249671458247
Metalign	strain	Bray-Curtis distance	CAMI_MED_S001	0.9831580336839327
Metalign	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.3580493291493446
Metalign	superkingdom	Shannon diversity	CAMI_MED_S001	0.0
Metalign	superkingdom	Shannon equitability	CAMI_MED_S001	0.0
Metalign	phylum	Shannon diversity	CAMI_MED_S001	0.9168605552186861
Metalign	phylum	Shannon equitability	CAMI_MED_S001	0.6613750881003501
Metalign	class	Shannon diversity	CAMI_MED_S001	1.521428586424836
Metalign	class	Shannon equitability	CAMI_MED_S001	0.63448500177796
Metalign	order	Shannon diversity	CAMI_MED_S001	2.1599376256654743
Metalign	order	Shannon equitability	CAMI_MED_S001	0.6987731997400337
Metalign	family	Shannon diversity	CAMI_MED_S001	2.827742484722894
Metalign	family	Shannon equitability	CAMI_MED_S001	0.7953489885708378
Metalign	genus	Shannon diversity	CAMI_MED_S001	3.0922186306966686
Metalign	genus	Shannon equitability	CAMI_MED_S001	0.790439786884189
Metalign	species	Shannon diversity	CAMI_MED_S001	3.4061731571103078
Metalign	species	Shannon equitability	CAMI_MED_S001	0.7913851401756044
Metalign	strain	Shannon diversity	CAMI_MED_S001	3.406173157110308
Metalign	strain	Shannon equitability	CAMI_MED_S001	0.7913851401756045
Metalign	species	F1 score	CAMI_MED_S001	0.3972602739726028
Metalign	species	False negatives	CAMI_MED_S001	43.0
Metalign	species	False positives	CAMI_MED_S001	45.0
Metalign	species	Jaccard index	CAMI_MED_S001	0.24786324786324787
Metalign	species	Taxon counts	CAMI_MED_S001	74.0
Metalign	species	Purity (precision)	CAMI_MED_S001	0.3918918918918919
Metalign	species	Completeness (recall)	CAMI_MED_S001	0.4027777777777778
Metalign	species	True positives	CAMI_MED_S001	29.0
Metalign	superkingdom	F1 score	CAMI_MED_S001	0.5
Metalign	superkingdom	False negatives	CAMI_MED_S001	2.0
Metalign	superkingdom	False positives	CAMI_MED_S001	0.0
Metalign	superkingdom	Jaccard index	CAMI_MED_S001	0.3333333333333333
Metalign	superkingdom	Taxon counts	CAMI_MED_S001	1.0
Metalign	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Metalign	superkingdom	Completeness (recall)	CAMI_MED_S001	0.3333333333333333
Metalign	superkingdom	True positives	CAMI_MED_S001	1.0
