@SampleID:CAMI_MED_S002
@Version:Metalign-v0.2
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	96.87922
2157	superkingdom	2157	Archaea	2.41058
10239	superkingdom	10239	Viruses	0.00573
1224	phylum	2|1224	Bacteria|Proteobacteria	39.43161
201174	phylum	2|201174	Bacteria|Actinobacteria	32.88775
1239	phylum	2|1239	Bacteria|Firmicutes	18.64022
976	phylum	2|976	Bacteria|Bacteroidetes	5.68313
28890	phylum	2157|28890	Archaea|Euryarchaeota	2.41058
544448	phylum	2|544448	Bacteria|Tenericutes	0.23651
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	32.68564
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	17.16155
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	14.021
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	10.84123
28221	class	2|1224|28221	Bacteria|Proteobacteria|Deltaproteobacteria	9.95549
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	4.61389
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	4.42618
183963	class	2157|28890|183963	Archaea|Euryarchaeota|Halobacteria	1.5145
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	1.24268
183967	class	2157|28890|183967	Archaea|Euryarchaeota|Thermoplasmata	0.89609
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	0.86979
31969	class	2|544448|31969	Bacteria|Tenericutes|Mollicutes	0.23651
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	0.23599
768503	class	2|976|768503	Bacteria|Bacteroidetes|Cytophagia	0.21351
84992	class	2|201174|84992	Bacteria|Actinobacteria|Acidimicrobiia	0.20211
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	0.17365
85007	order	2|201174|1760|85007	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales	15.70339
85006	order	2|201174|1760|85006	Bacteria|Actinobacteria|Actinobacteria|Micrococcales	14.91343
68295	order	2|1239|186801|68295	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales	11.68174
213115	order	2|1224|28221|213115	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales	9.95549
186802	order	2|1239|186801|186802	Bacteria|Firmicutes|Clostridia|Clostridiales	5.47981
135622	order	2|1224|1236|135622	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales	5.05102
356	order	2|1224|28211|356	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	4.55008
200644	order	2|976|117743|200644	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales	4.42618
204441	order	2|1224|28211|204441	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales	3.85022
80840	order	2|1224|28216|80840	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales	3.83255
204455	order	2|1224|28211|204455	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales	2.82451
204457	order	2|1224|28211|204457	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	2.79619
91347	order	2|1224|1236|91347	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales	2.64241
72274	order	2|1224|1236|72274	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	2.23389
2235	order	2157|28890|183963|2235	Archaea|Euryarchaeota|Halobacteria|Halobacteriales	1.5145
85011	order	2|201174|1760|85011	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales	1.24276
1385	order	2|1239|91061|1385	Bacteria|Firmicutes|Bacilli|Bacillales	1.19063
2301	order	2157|28890|183967|2301	Archaea|Euryarchaeota|Thermoplasmata|Thermoplasmatales	0.89609
200666	order	2|976|117747|200666	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales	0.86979
32003	order	2|1224|28216|32003	Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales	0.7813
118969	order	2|1224|1236|118969	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales	0.64062
85010	order	2|201174|1760|85010	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales	0.54735
85009	order	2|201174|1760|85009	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales	0.2787
135623	order	2|1224|1236|135623	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales	0.27326
186329	order	2|544448|31969|186329	Bacteria|Tenericutes|Mollicutes|Acholeplasmatales	0.23651
909929	order	2|1239|909932|909929	Bacteria|Firmicutes|Negativicutes|Selenomonadales	0.23599
768507	order	2|976|768503|768507	Bacteria|Bacteroidetes|Cytophagia|Cytophagales	0.21351
