tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.04991023029896582
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.07200524174194407
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S001	1.3373373713792505
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S001	0.5381841492892079
Gold standard	class	Shannon diversity	CAMI_HIGH_S001	2.132429637521876
Gold standard	class	Shannon equitability	CAMI_HIGH_S001	0.7004151492200612
Gold standard	order	Shannon diversity	CAMI_HIGH_S001	2.6998583008255324
Gold standard	order	Shannon equitability	CAMI_HIGH_S001	0.7318911703158472
Gold standard	family	Shannon diversity	CAMI_HIGH_S001	3.7139774482399246
Gold standard	family	Shannon equitability	CAMI_HIGH_S001	0.8295059322385946
Gold standard	genus	Shannon diversity	CAMI_HIGH_S001	4.481028706692805
Gold standard	genus	Shannon equitability	CAMI_HIGH_S001	0.8506357937871227
Gold standard	species	Shannon diversity	CAMI_HIGH_S001	1.9159191878625466
Gold standard	species	Shannon equitability	CAMI_HIGH_S001	0.34878895996790454
Gold standard	strain	Shannon diversity	CAMI_HIGH_S001	6.359206427713488
Gold standard	strain	Shannon equitability	CAMI_HIGH_S001	0.9111726690129387
Gold standard	order	F1 score	CAMI_HIGH_S001	1.0
Gold standard	order	False negatives	CAMI_HIGH_S001	0.0
Gold standard	order	False positives	CAMI_HIGH_S001	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S001	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	order	True positives	CAMI_HIGH_S001	40.0
Gold standard	genus	F1 score	CAMI_HIGH_S001	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S001	0.0
Gold standard	genus	False positives	CAMI_HIGH_S001	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S001	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	genus	True positives	CAMI_HIGH_S001	194.0
Gold standard	strain	F1 score	CAMI_HIGH_S001	1.0
Gold standard	strain	False negatives	CAMI_HIGH_S001	0.0
Gold standard	strain	False positives	CAMI_HIGH_S001	0.0
Gold standard	strain	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	strain	Taxon counts	CAMI_HIGH_S001	1074.0
Gold standard	strain	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	strain	True positives	CAMI_HIGH_S001	1074.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S001	2.0
Gold standard	family	F1 score	CAMI_HIGH_S001	1.0
Gold standard	family	False negatives	CAMI_HIGH_S001	0.0
Gold standard	family	False positives	CAMI_HIGH_S001	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S001	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	family	True positives	CAMI_HIGH_S001	88.0
Gold standard	species	F1 score	CAMI_HIGH_S001	1.0
Gold standard	species	False negatives	CAMI_HIGH_S001	0.0
Gold standard	species	False positives	CAMI_HIGH_S001	0.0
Gold standard	species	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	species	Taxon counts	CAMI_HIGH_S001	243.0
Gold standard	species	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	species	True positives	CAMI_HIGH_S001	243.0
Gold standard	class	F1 score	CAMI_HIGH_S001	1.0
Gold standard	class	False negatives	CAMI_HIGH_S001	0.0
Gold standard	class	False positives	CAMI_HIGH_S001	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S001	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	class	True positives	CAMI_HIGH_S001	21.0
Gold standard	phylum	F1 score	CAMI_HIGH_S001	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S001	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S001	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S001	12.0
Gold standard	class	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S001	0.08890018558773465
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S001	0.1634597942170286
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.21624183292923943
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S001	0.3529136897539829
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.047707576468911675
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S001	0.8877135360931424
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.9644336799031191
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.016414227175445842
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.11213491244131085
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.08088824104479865
Metalign	phylum	Shannon diversity	CAMI_HIGH_S001	1.2182223265447236
Metalign	phylum	Shannon equitability	CAMI_HIGH_S001	0.5544368741868079
Metalign	class	Shannon diversity	CAMI_HIGH_S001	2.0904999200806342
Metalign	class	Shannon equitability	CAMI_HIGH_S001	0.6763090289521501
Metalign	order	Shannon diversity	CAMI_HIGH_S001	2.897310801665265
Metalign	order	Shannon equitability	CAMI_HIGH_S001	0.7444616091528766
Metalign	family	Shannon diversity	CAMI_HIGH_S001	3.6111865791182827
Metalign	family	Shannon equitability	CAMI_HIGH_S001	0.8045175152679568
Metalign	genus	Shannon diversity	CAMI_HIGH_S001	4.32485882790677
Metalign	genus	Shannon equitability	CAMI_HIGH_S001	0.8276059093453342
Metalign	species	Shannon diversity	CAMI_HIGH_S001	6.023310352268183
Metalign	species	Shannon equitability	CAMI_HIGH_S001	0.9067854453287547
Metalign	strain	Shannon diversity	CAMI_HIGH_S001	6.0233103522681875
Metalign	strain	Shannon equitability	CAMI_HIGH_S001	0.9067854453287554
Metalign	order	F1 score	CAMI_HIGH_S001	0.7640449438202247
Metalign	order	False negatives	CAMI_HIGH_S001	6.0
Metalign	order	False positives	CAMI_HIGH_S001	15.0
Metalign	order	Jaccard index	CAMI_HIGH_S001	0.6181818181818182
Metalign	order	Taxon counts	CAMI_HIGH_S001	49.0
Metalign	order	Purity (precision)	CAMI_HIGH_S001	0.6938775510204082
Metalign	order	Completeness (recall)	CAMI_HIGH_S001	0.85
Metalign	order	True positives	CAMI_HIGH_S001	34.0
Metalign	genus	F1 score	CAMI_HIGH_S001	0.8473684210526317
Metalign	genus	False negatives	CAMI_HIGH_S001	33.0
Metalign	genus	False positives	CAMI_HIGH_S001	25.0
Metalign	genus	Jaccard index	CAMI_HIGH_S001	0.7351598173515982
Metalign	genus	Taxon counts	CAMI_HIGH_S001	186.0
Metalign	genus	Purity (precision)	CAMI_HIGH_S001	0.8655913978494624
Metalign	genus	Completeness (recall)	CAMI_HIGH_S001	0.8298969072164949
Metalign	genus	True positives	CAMI_HIGH_S001	161.0
Metalign	strain	F1 score	CAMI_HIGH_S001	0.0630092341118957
Metalign	strain	False negatives	CAMI_HIGH_S001	1016.0
Metalign	strain	False positives	CAMI_HIGH_S001	709.0
Metalign	strain	Jaccard index	CAMI_HIGH_S001	0.03252944475602917
Metalign	strain	Taxon counts	CAMI_HIGH_S001	767.0
Metalign	strain	Purity (precision)	CAMI_HIGH_S001	0.07561929595827901
Metalign	strain	Completeness (recall)	CAMI_HIGH_S001	0.054003724394785846
Metalign	strain	True positives	CAMI_HIGH_S001	58.0
Metalign	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Metalign	superkingdom	False positives	CAMI_HIGH_S001	2.0
Metalign	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
Metalign	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Metalign	superkingdom	True positives	CAMI_HIGH_S001	2.0
Metalign	family	F1 score	CAMI_HIGH_S001	0.8700564971751412
Metalign	family	False negatives	CAMI_HIGH_S001	11.0
Metalign	family	False positives	CAMI_HIGH_S001	12.0
Metalign	family	Jaccard index	CAMI_HIGH_S001	0.77
Metalign	family	Taxon counts	CAMI_HIGH_S001	89.0
Metalign	family	Purity (precision)	CAMI_HIGH_S001	0.8651685393258427
Metalign	family	Completeness (recall)	CAMI_HIGH_S001	0.875
Metalign	family	True positives	CAMI_HIGH_S001	77.0
Metalign	species	F1 score	CAMI_HIGH_S001	0.2891089108910891
Metalign	species	False negatives	CAMI_HIGH_S001	97.0
Metalign	species	False positives	CAMI_HIGH_S001	621.0
Metalign	species	Jaccard index	CAMI_HIGH_S001	0.16898148148148148
Metalign	species	Taxon counts	CAMI_HIGH_S001	767.0
Metalign	species	Purity (precision)	CAMI_HIGH_S001	0.19035202086049544
Metalign	species	Completeness (recall)	CAMI_HIGH_S001	0.6008230452674898
Metalign	species	True positives	CAMI_HIGH_S001	146.0
Metalign	class	F1 score	CAMI_HIGH_S001	0.8372093023255814
Metalign	class	False negatives	CAMI_HIGH_S001	3.0
Metalign	class	False positives	CAMI_HIGH_S001	4.0
Metalign	class	Jaccard index	CAMI_HIGH_S001	0.72
Metalign	class	Taxon counts	CAMI_HIGH_S001	22.0
Metalign	class	Purity (precision)	CAMI_HIGH_S001	0.8181818181818182
Metalign	class	Completeness (recall)	CAMI_HIGH_S001	0.8571428571428571
Metalign	class	True positives	CAMI_HIGH_S001	18.0
Metalign	phylum	F1 score	CAMI_HIGH_S001	0.8571428571428571
Metalign	phylum	False negatives	CAMI_HIGH_S001	3.0
Metalign	phylum	False positives	CAMI_HIGH_S001	0.0
Metalign	phylum	Jaccard index	CAMI_HIGH_S001	0.75
Metalign	phylum	Taxon counts	CAMI_HIGH_S001	9.0
Metalign	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Metalign	phylum	Completeness (recall)	CAMI_HIGH_S001	0.75
Metalign	phylum	True positives	CAMI_HIGH_S001	9.0
Metalign	class	L1 norm error	CAMI_HIGH_S001	0.17780037117546935
Metalign	family	L1 norm error	CAMI_HIGH_S001	0.32691958843405716
Metalign	genus	L1 norm error	CAMI_HIGH_S001	0.4324836658584785
Metalign	order	L1 norm error	CAMI_HIGH_S001	0.705827379507966
Metalign	phylum	L1 norm error	CAMI_HIGH_S001	0.09541515293782339
Metalign	species	L1 norm error	CAMI_HIGH_S001	1.7754270721862873
Metalign	strain	L1 norm error	CAMI_HIGH_S001	1.9288673598062376
Metalign	superkingdom	L1 norm error	CAMI_HIGH_S001	0.032828454350891684
Metalign	na	Weighted UniFrac error	CAMI_HIGH_S001	8.618576492549874
Metalign	na	Unweighted UniFrac error	CAMI_HIGH_S001	8639.033036499652
Bracken+Kraken2	class	Bray-Curtis distance	CAMI_HIGH_S001	0.1551676872843951
Bracken+Kraken2	family	Bray-Curtis distance	CAMI_HIGH_S001	0.3045252127722501
Bracken+Kraken2	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.49899590301236585
Bracken+Kraken2	order	Bray-Curtis distance	CAMI_HIGH_S001	0.4307872900759051
Bracken+Kraken2	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.11666628276424629
Bracken+Kraken2	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9849657259302788
Bracken+Kraken2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.00536585070739717
Bracken+Kraken2	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.08218564071071274
Bracken+Kraken2	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.05928440814281369
Bracken+Kraken2	phylum	Shannon diversity	CAMI_HIGH_S001	1.143891028253532
Bracken+Kraken2	phylum	Shannon equitability	CAMI_HIGH_S001	0.38184020593284707
Bracken+Kraken2	class	Shannon diversity	CAMI_HIGH_S001	1.9223232219873818
Bracken+Kraken2	class	Shannon equitability	CAMI_HIGH_S001	0.5247143101899792
Bracken+Kraken2	order	Shannon diversity	CAMI_HIGH_S001	2.95892733857287
Bracken+Kraken2	order	Shannon equitability	CAMI_HIGH_S001	0.6439282184307344
Bracken+Kraken2	family	Shannon diversity	CAMI_HIGH_S001	3.7621053058035487
Bracken+Kraken2	family	Shannon equitability	CAMI_HIGH_S001	0.7191793520941389
Bracken+Kraken2	genus	Shannon diversity	CAMI_HIGH_S001	4.688266988376475
Bracken+Kraken2	genus	Shannon equitability	CAMI_HIGH_S001	0.7611940865758222
Bracken+Kraken2	species	Shannon diversity	CAMI_HIGH_S001	6.186983832538698
Bracken+Kraken2	species	Shannon equitability	CAMI_HIGH_S001	0.8496184085782134
Bracken+Kraken2	order	F1 score	CAMI_HIGH_S001	0.5755395683453237
Bracken+Kraken2	order	False negatives	CAMI_HIGH_S001	0.0
Bracken+Kraken2	order	False positives	CAMI_HIGH_S001	59.0
Bracken+Kraken2	order	Jaccard index	CAMI_HIGH_S001	0.40404040404040403
Bracken+Kraken2	order	Taxon counts	CAMI_HIGH_S001	99.0
Bracken+Kraken2	order	Purity (precision)	CAMI_HIGH_S001	0.40404040404040403
Bracken+Kraken2	order	Completeness (recall)	CAMI_HIGH_S001	1.0
Bracken+Kraken2	order	True positives	CAMI_HIGH_S001	40.0
Bracken+Kraken2	genus	F1 score	CAMI_HIGH_S001	0.33883058470764615
Bracken+Kraken2	genus	False negatives	CAMI_HIGH_S001	81.0
Bracken+Kraken2	genus	False positives	CAMI_HIGH_S001	360.0
Bracken+Kraken2	genus	Jaccard index	CAMI_HIGH_S001	0.20397111913357402
Bracken+Kraken2	genus	Taxon counts	CAMI_HIGH_S001	473.0
Bracken+Kraken2	genus	Purity (precision)	CAMI_HIGH_S001	0.23890063424947147
Bracken+Kraken2	genus	Completeness (recall)	CAMI_HIGH_S001	0.5824742268041238
Bracken+Kraken2	genus	True positives	CAMI_HIGH_S001	113.0
Bracken+Kraken2	strain	False negatives	CAMI_HIGH_S001	1074.0
Bracken+Kraken2	strain	False positives	CAMI_HIGH_S001	0.0
Bracken+Kraken2	strain	Jaccard index	CAMI_HIGH_S001	0.0
Bracken+Kraken2	strain	Taxon counts	CAMI_HIGH_S001	0.0
Bracken+Kraken2	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Bracken+Kraken2	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Bracken+Kraken2	strain	True positives	CAMI_HIGH_S001	0.0
Bracken+Kraken2	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
Bracken+Kraken2	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Bracken+Kraken2	superkingdom	False positives	CAMI_HIGH_S001	2.0
Bracken+Kraken2	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
Bracken+Kraken2	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
Bracken+Kraken2	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
Bracken+Kraken2	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Bracken+Kraken2	superkingdom	True positives	CAMI_HIGH_S001	2.0
Bracken+Kraken2	family	F1 score	CAMI_HIGH_S001	0.5745454545454545
Bracken+Kraken2	family	False negatives	CAMI_HIGH_S001	9.0
Bracken+Kraken2	family	False positives	CAMI_HIGH_S001	108.0
Bracken+Kraken2	family	Jaccard index	CAMI_HIGH_S001	0.4030612244897959
