tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_MED_S001	0.6610013072694895
Gold standard	superkingdom	Shannon equitability	CAMI_MED_S001	0.6016693187283085
Gold standard	phylum	Shannon diversity	CAMI_MED_S001	0.952650146931384
Gold standard	phylum	Shannon equitability	CAMI_MED_S001	0.5316841703880124
Gold standard	class	Shannon diversity	CAMI_MED_S001	1.5306160943793035
Gold standard	class	Shannon equitability	CAMI_MED_S001	0.5652096455805449
Gold standard	order	Shannon diversity	CAMI_MED_S001	2.182231426232502
Gold standard	order	Shannon equitability	CAMI_MED_S001	0.6480664415639619
Gold standard	family	Shannon diversity	CAMI_MED_S001	2.9611298701220017
Gold standard	family	Shannon equitability	CAMI_MED_S001	0.7458217014256647
Gold standard	genus	Shannon diversity	CAMI_MED_S001	3.1178139851022117
Gold standard	genus	Shannon equitability	CAMI_MED_S001	0.7314210954227828
Gold standard	species	Shannon diversity	CAMI_MED_S001	1.9378985685860681
Gold standard	species	Shannon equitability	CAMI_MED_S001	0.4531330046947705
Gold standard	strain	Shannon diversity	CAMI_MED_S001	4.058562112498777
Gold standard	strain	Shannon equitability	CAMI_MED_S001	0.7451363698222793
Gold standard	strain	F1 score	CAMI_MED_S001	1.0
Gold standard	strain	False negatives	CAMI_MED_S001	0.0
Gold standard	strain	False positives	CAMI_MED_S001	0.0
Gold standard	strain	Jaccard index	CAMI_MED_S001	1.0
Gold standard	strain	Taxon counts	CAMI_MED_S001	232.0
Gold standard	strain	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	strain	True positives	CAMI_MED_S001	232.0
Gold standard	family	F1 score	CAMI_MED_S001	1.0
Gold standard	family	False negatives	CAMI_MED_S001	0.0
Gold standard	family	False positives	CAMI_MED_S001	0.0
Gold standard	family	Jaccard index	CAMI_MED_S001	1.0
Gold standard	family	Taxon counts	CAMI_MED_S001	53.0
Gold standard	family	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	family	True positives	CAMI_MED_S001	53.0
Gold standard	order	F1 score	CAMI_MED_S001	1.0
Gold standard	order	False negatives	CAMI_MED_S001	0.0
Gold standard	order	False positives	CAMI_MED_S001	0.0
Gold standard	order	Jaccard index	CAMI_MED_S001	1.0
Gold standard	order	Taxon counts	CAMI_MED_S001	29.0
Gold standard	order	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	order	True positives	CAMI_MED_S001	29.0
Gold standard	phylum	F1 score	CAMI_MED_S001	1.0
Gold standard	phylum	False negatives	CAMI_MED_S001	0.0
Gold standard	phylum	False positives	CAMI_MED_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_MED_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_MED_S001	6.0
Gold standard	phylum	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	phylum	True positives	CAMI_MED_S001	6.0
Gold standard	genus	F1 score	CAMI_MED_S001	1.0
Gold standard	genus	False negatives	CAMI_MED_S001	0.0
Gold standard	genus	False positives	CAMI_MED_S001	0.0
Gold standard	genus	Jaccard index	CAMI_MED_S001	1.0
Gold standard	genus	Taxon counts	CAMI_MED_S001	71.0
Gold standard	genus	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	genus	True positives	CAMI_MED_S001	71.0
Gold standard	superkingdom	F1 score	CAMI_MED_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_MED_S001	0.0
Gold standard	superkingdom	False positives	CAMI_MED_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_MED_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_MED_S001	3.0
Gold standard	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	superkingdom	True positives	CAMI_MED_S001	3.0
Gold standard	class	F1 score	CAMI_MED_S001	1.0
Gold standard	class	False negatives	CAMI_MED_S001	0.0
Gold standard	class	False positives	CAMI_MED_S001	0.0
Gold standard	class	Jaccard index	CAMI_MED_S001	1.0
Gold standard	class	Taxon counts	CAMI_MED_S001	15.0
Gold standard	class	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	class	True positives	CAMI_MED_S001	15.0
Gold standard	species	F1 score	CAMI_MED_S001	1.0
Gold standard	species	False negatives	CAMI_MED_S001	0.0
Gold standard	species	False positives	CAMI_MED_S001	0.0
Gold standard	species	Jaccard index	CAMI_MED_S001	1.0
Gold standard	species	Taxon counts	CAMI_MED_S001	72.0
Gold standard	species	Purity (precision)	CAMI_MED_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_MED_S001	1.0
Gold standard	species	True positives	CAMI_MED_S001	72.0
Gold standard	class	L1 norm error	CAMI_MED_S001	0.0
Gold standard	family	L1 norm error	CAMI_MED_S001	0.0
Gold standard	genus	L1 norm error	CAMI_MED_S001	0.0
Gold standard	order	L1 norm error	CAMI_MED_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_MED_S001	0.0
Gold standard	species	L1 norm error	CAMI_MED_S001	0.0
Gold standard	strain	L1 norm error	CAMI_MED_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_MED_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_MED_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_MED_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_MED_S001	0.1044317949524125
Metalign	family	Bray-Curtis distance	CAMI_MED_S001	0.24215537270917573
Metalign	genus	Bray-Curtis distance	CAMI_MED_S001	0.4509165525246123
Metalign	order	Bray-Curtis distance	CAMI_MED_S001	0.31832414573215706
Metalign	phylum	Bray-Curtis distance	CAMI_MED_S001	0.06001560615215902
Metalign	species	Bray-Curtis distance	CAMI_MED_S001	0.8338199581140157
Metalign	strain	Bray-Curtis distance	CAMI_MED_S001	0.981674036651927
Metalign	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35643936220556555
Metalign	superkingdom	Shannon diversity	CAMI_MED_S001	0.013076607728895687
Metalign	superkingdom	Shannon equitability	CAMI_MED_S001	0.011902841306052535
Metalign	phylum	Shannon diversity	CAMI_MED_S001	0.9239797145648576
Metalign	phylum	Shannon equitability	CAMI_MED_S001	0.5156828974164352
Metalign	class	Shannon diversity	CAMI_MED_S001	1.531090126045232
Metalign	class	Shannon equitability	CAMI_MED_S001	0.5653846909566371
Metalign	order	Shannon diversity	CAMI_MED_S001	2.1713016326636754
Metalign	order	Shannon equitability	CAMI_MED_S001	0.6588013062964577
Metalign	family	Shannon diversity	CAMI_MED_S001	2.8469091181335275
Metalign	family	Shannon equitability	CAMI_MED_S001	0.7616802470200809
Metalign	genus	Shannon diversity	CAMI_MED_S001	3.125381009208444
Metalign	genus	Shannon equitability	CAMI_MED_S001	0.7514952804789278
Metalign	species	Shannon diversity	CAMI_MED_S001	3.4874950840792627
Metalign	species	Shannon equitability	CAMI_MED_S001	0.7271992074969389
Metalign	strain	Shannon diversity	CAMI_MED_S001	3.4874950840792636
Metalign	strain	Shannon equitability	CAMI_MED_S001	0.7271992074969391
Metalign	strain	F1 score	CAMI_MED_S001	0.07932011331444759
Metalign	strain	False negatives	CAMI_MED_S001	218.0
Metalign	strain	False positives	CAMI_MED_S001	107.0
Metalign	strain	Jaccard index	CAMI_MED_S001	0.04129793510324484
Metalign	strain	Taxon counts	CAMI_MED_S001	121.0
Metalign	strain	Purity (precision)	CAMI_MED_S001	0.11570247933884298
Metalign	strain	Completeness (recall)	CAMI_MED_S001	0.0603448275862069
Metalign	strain	True positives	CAMI_MED_S001	14.0
Metalign	family	F1 score	CAMI_MED_S001	0.8210526315789474
Metalign	family	False negatives	CAMI_MED_S001	14.0
Metalign	family	False positives	CAMI_MED_S001	3.0
Metalign	family	Jaccard index	CAMI_MED_S001	0.6964285714285714
Metalign	family	Taxon counts	CAMI_MED_S001	42.0
Metalign	family	Purity (precision)	CAMI_MED_S001	0.9285714285714286
Metalign	family	Completeness (recall)	CAMI_MED_S001	0.7358490566037735
Metalign	family	True positives	CAMI_MED_S001	39.0
