tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.07437691479129634
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.10730320612602422
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S003	1.3786719351922383
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S003	0.5548184014517646
Gold standard	class	Shannon diversity	CAMI_HIGH_S003	2.1898110039496865
Gold standard	class	Shannon equitability	CAMI_HIGH_S003	0.7192625604648666
Gold standard	order	Shannon diversity	CAMI_HIGH_S003	2.7698383123445494
Gold standard	order	Shannon equitability	CAMI_HIGH_S003	0.7508617038855938
Gold standard	family	Shannon diversity	CAMI_HIGH_S003	3.757017573822795
Gold standard	family	Shannon equitability	CAMI_HIGH_S003	0.8391188176136
Gold standard	genus	Shannon diversity	CAMI_HIGH_S003	4.564469192457855
Gold standard	genus	Shannon equitability	CAMI_HIGH_S003	0.8664753405717093
Gold standard	species	Shannon diversity	CAMI_HIGH_S003	1.9560125126186039
Gold standard	species	Shannon equitability	CAMI_HIGH_S003	0.356087863351675
Gold standard	strain	Shannon diversity	CAMI_HIGH_S003	6.615646774869301
Gold standard	strain	Shannon equitability	CAMI_HIGH_S003	0.9479164731678514
Gold standard	superkingdom	F1 score	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S003	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S003	2.0
Gold standard	phylum	F1 score	CAMI_HIGH_S003	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S003	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S003	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S003	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S003	12.0
