# Taxonomic Profiling Output
# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C precision -g 3 | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/nlapier2/miniconda3/bin/../share/motus-2.5.1//motus profile -C precision -s challenge_high/RH_S002__insert_270.fq -o timing/results/motus2_default_RH_S002.txt -t 4

@SampleID:CAMI_HIGH_S002
@Version:0.9.3
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@TaxonomyID: Jan 08 2019
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
2	superkingdom	2	Bacteria	99.40244917956633
2157	superkingdom	2157	Archaea	0.5975508204336735
1224	phylum	2|1224	Bacteria|Proteobacteria	53.401127145730534
201174	phylum	2|201174	Bacteria|Actinobacteria	22.9137976798559
1239	phylum	2|1239	Bacteria|Firmicutes	13.110653064429645
976	phylum	2|976	Bacteria|Bacteroidetes	8.370542876020478
28890	phylum	2157|28890	Archaea|Euryarchaeota	0.5990576032047832
200918	phylum	2|200918	Bacteria|Thermotogae	0.27589946101516494
74201	phylum	2|74201	Bacteria|Verrucomicrobia	0.42312268612564724
544448	phylum	2|544448	Bacteria|Tenericutes	0.4284690446251364
203691	phylum	2|203691	Bacteria|Spirochaetes	0.39137835085066086
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	28.286455592885524
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	8.971550139402213
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	7.896715563009131
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	22.958658579307983
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	4.754698496831398
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	6.853096087330019
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	0.9406862491878581
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	5.054037441415992
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	0.8557977373165472
28221	class	2|1224|28221	Bacteria|Proteobacteria|Deltaproteobacteria	7.966316777977177
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	0.3667722520469656
29547	class	2|1224|29547	Bacteria|Proteobacteria|Epsilonproteobacteria	0.10152269718735794
