@SampleID:CAMI_HIGH_S002
@Version:Metalign-v0.2
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	86.54043
2759	superkingdom	2759	Eukaryota	1.12553
2157	superkingdom	2157	Archaea	0.29182
10239	superkingdom	10239	Viruses	0.12834
1224	phylum	2|1224	Bacteria|Proteobacteria	49.1989
201174	phylum	2|201174	Bacteria|Actinobacteria	20.51108
1239	phylum	2|1239	Bacteria|Firmicutes	8.49309
976	phylum	2|976	Bacteria|Bacteroidetes	7.57038
74201	phylum	2|74201	Bacteria|Verrucomicrobia	0.38334
28890	phylum	2157|28890	Archaea|Euryarchaeota	0.29182
203691	phylum	2|203691	Bacteria|Spirochaetes	0.20814
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	26.16222
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	20.46305
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	9.28513
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	8.36674
28221	class	2|1224|28221	Bacteria|Proteobacteria|Deltaproteobacteria	5.36038
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	4.10209
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	3.96177
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	3.751
768503	class	2|976|768503	Bacteria|Bacteroidetes|Cytophagia	1.85108
4762	class	2759||4762	Eukaryota||Oomycetes	1.12553
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	0.62846
1853228	class	2|976|1853228	Bacteria|Bacteroidetes|Chitinophagia	0.51002
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	0.47771
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	0.43109
203494	class	2|74201|203494	Bacteria|Verrucomicrobia|Verrucomicrobiae	0.38334
1737404	class	2|1239|1737404	Bacteria|Firmicutes|Tissierellia	0.34048
183963	class	2157|28890|183963	Archaea|Euryarchaeota|Halobacteria	0.29182
203692	class	2|203691|203692	Bacteria|Spirochaetes|Spirochaetia	0.20814
356	order	2|1224|28211|356	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	18.40445
85006	order	2|201174|1760|85006	Bacteria|Actinobacteria|Actinobacteria|Micrococcales	9.89703
80840	order	2|1224|28216|80840	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales	8.25689
72274	order	2|1224|1236|72274	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	5.28283
204457	order	2|1224|28211|204457	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	4.70631
