tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.07784259589108075
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.11230312706198581
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S005	1.3434002488582928
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S005	0.5406240306745145
Gold standard	class	Shannon diversity	CAMI_HIGH_S005	2.140854135606738
Gold standard	class	Shannon equitability	CAMI_HIGH_S005	0.7031822492356424
Gold standard	order	Shannon diversity	CAMI_HIGH_S005	2.782792990262889
Gold standard	order	Shannon equitability	CAMI_HIGH_S005	0.75437352314656
Gold standard	family	Shannon diversity	CAMI_HIGH_S005	3.7269907950915817
Gold standard	family	Shannon equitability	CAMI_HIGH_S005	0.8324124249575646
Gold standard	genus	Shannon diversity	CAMI_HIGH_S005	4.546483365056387
Gold standard	genus	Shannon equitability	CAMI_HIGH_S005	0.8630610824693868
Gold standard	species	Shannon diversity	CAMI_HIGH_S005	1.9296281268675406
Gold standard	species	Shannon equitability	CAMI_HIGH_S005	0.3512846427754606
Gold standard	strain	Shannon diversity	CAMI_HIGH_S005	6.639935493740749
Gold standard	strain	Shannon equitability	CAMI_HIGH_S005	0.951396658479112
Gold standard	class	F1 score	CAMI_HIGH_S005	1.0
Gold standard	class	False negatives	CAMI_HIGH_S005	0.0
Gold standard	class	False positives	CAMI_HIGH_S005	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S005	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	class	True positives	CAMI_HIGH_S005	21.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S005	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S005	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S005	2.0
Gold standard	phylum	F1 score	CAMI_HIGH_S005	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S005	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S005	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S005	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S005	12.0
Gold standard	strain	F1 score	CAMI_HIGH_S005	1.0
Gold standard	strain	False negatives	CAMI_HIGH_S005	0.0
Gold standard	strain	False positives	CAMI_HIGH_S005	0.0
Gold standard	strain	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	strain	Taxon counts	CAMI_HIGH_S005	1074.0
Gold standard	strain	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	strain	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	strain	True positives	CAMI_HIGH_S005	1074.0
Gold standard	family	F1 score	CAMI_HIGH_S005	1.0
Gold standard	family	False negatives	CAMI_HIGH_S005	0.0
Gold standard	family	False positives	CAMI_HIGH_S005	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S005	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	family	True positives	CAMI_HIGH_S005	88.0
Gold standard	species	F1 score	CAMI_HIGH_S005	1.0
Gold standard	species	False negatives	CAMI_HIGH_S005	0.0
Gold standard	species	False positives	CAMI_HIGH_S005	0.0
Gold standard	species	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	species	Taxon counts	CAMI_HIGH_S005	243.0
Gold standard	species	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	species	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	species	True positives	CAMI_HIGH_S005	243.0
Gold standard	order	F1 score	CAMI_HIGH_S005	1.0
Gold standard	order	False negatives	CAMI_HIGH_S005	0.0
Gold standard	order	False positives	CAMI_HIGH_S005	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S005	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	order	True positives	CAMI_HIGH_S005	40.0
Gold standard	genus	F1 score	CAMI_HIGH_S005	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S005	0.0
Gold standard	genus	False positives	CAMI_HIGH_S005	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S005	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S005	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S005	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S005	1.0
Gold standard	genus	True positives	CAMI_HIGH_S005	194.0
Gold standard	class	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S005	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S005	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S005	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S005	0.09535230830774827
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S005	0.1837028316479453
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.26881559473187744
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S005	0.36514392190257833
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.04577947351900449
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9191973282662522
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S005	0.9831642020295758
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.02833590575372896
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.17206211596246507
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.12411658071195505
Metalign	phylum	Shannon diversity	CAMI_HIGH_S005	1.2067273462490569
Metalign	phylum	Shannon equitability	CAMI_HIGH_S005	0.5492052831995986
Metalign	class	Shannon diversity	CAMI_HIGH_S005	2.0864615590720703
Metalign	class	Shannon equitability	CAMI_HIGH_S005	0.6853165321495368
Metalign	order	Shannon diversity	CAMI_HIGH_S005	2.9426371002961056
Metalign	order	Shannon equitability	CAMI_HIGH_S005	0.7977048686192222
Metalign	family	Shannon diversity	CAMI_HIGH_S005	3.5284546654612434
Metalign	family	Shannon equitability	CAMI_HIGH_S005	0.8484140079770771
Metalign	genus	Shannon diversity	CAMI_HIGH_S005	4.192924417669884
Metalign	genus	Shannon equitability	CAMI_HIGH_S005	0.8684034728887718
Metalign	species	Shannon diversity	CAMI_HIGH_S005	5.479411725500687
Metalign	species	Shannon equitability	CAMI_HIGH_S005	0.9646558480991088
Metalign	strain	Shannon diversity	CAMI_HIGH_S005	5.479411725500688
Metalign	strain	Shannon equitability	CAMI_HIGH_S005	0.964655848099109
Metalign	class	F1 score	CAMI_HIGH_S005	0.7619047619047619
Metalign	class	False negatives	CAMI_HIGH_S005	5.0
Metalign	class	False positives	CAMI_HIGH_S005	5.0
Metalign	class	Jaccard index	CAMI_HIGH_S005	0.6153846153846154
Metalign	class	Taxon counts	CAMI_HIGH_S005	21.0
Metalign	class	Purity (precision)	CAMI_HIGH_S005	0.7619047619047619
Metalign	class	Completeness (recall)	CAMI_HIGH_S005	0.7619047619047619
Metalign	class	True positives	CAMI_HIGH_S005	16.0
Metalign	superkingdom	F1 score	CAMI_HIGH_S005	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Metalign	superkingdom	False positives	CAMI_HIGH_S005	2.0
Metalign	superkingdom	Jaccard index	CAMI_HIGH_S005	0.5
Metalign	superkingdom	Taxon counts	CAMI_HIGH_S005	4.0
Metalign	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.5
Metalign	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Metalign	superkingdom	True positives	CAMI_HIGH_S005	2.0
Metalign	phylum	F1 score	CAMI_HIGH_S005	0.761904761904762
Metalign	phylum	False negatives	CAMI_HIGH_S005	4.0
Metalign	phylum	False positives	CAMI_HIGH_S005	1.0
Metalign	phylum	Jaccard index	CAMI_HIGH_S005	0.6153846153846154
Metalign	phylum	Taxon counts	CAMI_HIGH_S005	9.0
Metalign	phylum	Purity (precision)	CAMI_HIGH_S005	0.8888888888888888
Metalign	phylum	Completeness (recall)	CAMI_HIGH_S005	0.6666666666666666
Metalign	phylum	True positives	CAMI_HIGH_S005	8.0
Metalign	strain	F1 score	CAMI_HIGH_S005	0.03511338697878566
Metalign	strain	False negatives	CAMI_HIGH_S005	1050.0
Metalign	strain	False positives	CAMI_HIGH_S005	269.0
Metalign	strain	Jaccard index	CAMI_HIGH_S005	0.017870439314966492
Metalign	strain	Taxon counts	CAMI_HIGH_S005	293.0
Metalign	strain	Purity (precision)	CAMI_HIGH_S005	0.08191126279863481
Metalign	strain	Completeness (recall)	CAMI_HIGH_S005	0.0223463687150838
Metalign	strain	True positives	CAMI_HIGH_S005	24.0
Metalign	family	F1 score	CAMI_HIGH_S005	0.6842105263157896
Metalign	family	False negatives	CAMI_HIGH_S005	36.0
Metalign	family	False positives	CAMI_HIGH_S005	12.0
Metalign	family	Jaccard index	CAMI_HIGH_S005	0.52
Metalign	family	Taxon counts	CAMI_HIGH_S005	64.0
Metalign	family	Purity (precision)	CAMI_HIGH_S005	0.8125
Metalign	family	Completeness (recall)	CAMI_HIGH_S005	0.5909090909090909
Metalign	family	True positives	CAMI_HIGH_S005	52.0
Metalign	species	F1 score	CAMI_HIGH_S005	0.2649253731343284
Metalign	species	False negatives	CAMI_HIGH_S005	172.0
Metalign	species	False positives	CAMI_HIGH_S005	222.0
Metalign	species	Jaccard index	CAMI_HIGH_S005	0.15268817204301074
Metalign	species	Taxon counts	CAMI_HIGH_S005	293.0
Metalign	species	Purity (precision)	CAMI_HIGH_S005	0.24232081911262798
Metalign	species	Completeness (recall)	CAMI_HIGH_S005	0.29218106995884774
Metalign	species	True positives	CAMI_HIGH_S005	71.0
Metalign	order	F1 score	CAMI_HIGH_S005	0.7250000000000001
Metalign	order	False negatives	CAMI_HIGH_S005	11.0
Metalign	order	False positives	CAMI_HIGH_S005	11.0
Metalign	order	Jaccard index	CAMI_HIGH_S005	0.5686274509803921
Metalign	order	Taxon counts	CAMI_HIGH_S005	40.0
Metalign	order	Purity (precision)	CAMI_HIGH_S005	0.725
Metalign	order	Completeness (recall)	CAMI_HIGH_S005	0.725
Metalign	order	True positives	CAMI_HIGH_S005	29.0
Metalign	genus	F1 score	CAMI_HIGH_S005	0.658307210031348
Metalign	genus	False negatives	CAMI_HIGH_S005	89.0
Metalign	genus	False positives	CAMI_HIGH_S005	20.0
Metalign	genus	Jaccard index	CAMI_HIGH_S005	0.49065420560747663
Metalign	genus	Taxon counts	CAMI_HIGH_S005	125.0
Metalign	genus	Purity (precision)	CAMI_HIGH_S005	0.84
Metalign	genus	Completeness (recall)	CAMI_HIGH_S005	0.5412371134020618
