tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.07437691479129634
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.10730320612602422
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S003	1.3786719351922385
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S003	0.5548184014517648
Gold standard	class	Shannon diversity	CAMI_HIGH_S003	2.1898110039496865
Gold standard	class	Shannon equitability	CAMI_HIGH_S003	0.7192625604648666
Gold standard	order	Shannon diversity	CAMI_HIGH_S003	2.7698383123445502
Gold standard	order	Shannon equitability	CAMI_HIGH_S003	0.750861703885594
Gold standard	family	Shannon diversity	CAMI_HIGH_S003	3.7570175738227953
Gold standard	family	Shannon equitability	CAMI_HIGH_S003	0.8391188176136
Gold standard	genus	Shannon diversity	CAMI_HIGH_S003	4.564469192457855
Gold standard	genus	Shannon equitability	CAMI_HIGH_S003	0.8664753405717093
Gold standard	species	Shannon diversity	CAMI_HIGH_S003	1.956012512618603
Gold standard	species	Shannon equitability	CAMI_HIGH_S003	0.35608786335167486
Gold standard	strain	Shannon diversity	CAMI_HIGH_S003	6.615646774869303
Gold standard	strain	Shannon equitability	CAMI_HIGH_S003	0.9479164731678517
Gold standard	genus	F1 score	CAMI_HIGH_S003	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S003	0.0
Gold standard	genus	False positives	CAMI_HIGH_S003	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S003	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	genus	True positives	CAMI_HIGH_S003	194.0
Gold standard	family	F1 score	CAMI_HIGH_S003	1.0
Gold standard	family	False negatives	CAMI_HIGH_S003	0.0
Gold standard	family	False positives	CAMI_HIGH_S003	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S003	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	family	True positives	CAMI_HIGH_S003	88.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S003	0.0
