tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.04991023029896582
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.07200524174194407
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S001	1.3373373713792505
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S001	0.5381841492892079
Gold standard	class	Shannon diversity	CAMI_HIGH_S001	2.132429637521876
Gold standard	class	Shannon equitability	CAMI_HIGH_S001	0.7004151492200612
Gold standard	order	Shannon diversity	CAMI_HIGH_S001	2.6998583008255315
Gold standard	order	Shannon equitability	CAMI_HIGH_S001	0.7318911703158469
Gold standard	family	Shannon diversity	CAMI_HIGH_S001	3.713977448239924
Gold standard	family	Shannon equitability	CAMI_HIGH_S001	0.8295059322385945
Gold standard	genus	Shannon diversity	CAMI_HIGH_S001	4.481028706692807
Gold standard	genus	Shannon equitability	CAMI_HIGH_S001	0.8506357937871231
Gold standard	species	Shannon diversity	CAMI_HIGH_S001	1.9159191878625461
Gold standard	species	Shannon equitability	CAMI_HIGH_S001	0.3487889599679045
Gold standard	strain	Shannon diversity	CAMI_HIGH_S001	6.359206427713491
Gold standard	strain	Shannon equitability	CAMI_HIGH_S001	0.911172669012939
Gold standard	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S001	2.0
Gold standard	order	F1 score	CAMI_HIGH_S001	1.0
Gold standard	order	False negatives	CAMI_HIGH_S001	0.0
Gold standard	order	False positives	CAMI_HIGH_S001	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S001	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	order	True positives	CAMI_HIGH_S001	40.0
Gold standard	family	F1 score	CAMI_HIGH_S001	1.0
Gold standard	family	False negatives	CAMI_HIGH_S001	0.0
Gold standard	family	False positives	CAMI_HIGH_S001	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S001	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	family	True positives	CAMI_HIGH_S001	88.0
Gold standard	phylum	F1 score	CAMI_HIGH_S001	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S001	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S001	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S001	12.0
Gold standard	species	F1 score	CAMI_HIGH_S001	1.0
Gold standard	species	False negatives	CAMI_HIGH_S001	0.0
Gold standard	species	False positives	CAMI_HIGH_S001	0.0
Gold standard	species	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	species	Taxon counts	CAMI_HIGH_S001	243.0
Gold standard	species	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	species	True positives	CAMI_HIGH_S001	243.0
Gold standard	strain	F1 score	CAMI_HIGH_S001	1.0
Gold standard	strain	False negatives	CAMI_HIGH_S001	0.0
Gold standard	strain	False positives	CAMI_HIGH_S001	0.0
Gold standard	strain	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	strain	Taxon counts	CAMI_HIGH_S001	1074.0
Gold standard	strain	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	strain	True positives	CAMI_HIGH_S001	1074.0
Gold standard	genus	F1 score	CAMI_HIGH_S001	1.0
Gold standard	genus	False negatives	CAMI_HIGH_S001	0.0
Gold standard	genus	False positives	CAMI_HIGH_S001	0.0
Gold standard	genus	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	genus	Taxon counts	CAMI_HIGH_S001	194.0
Gold standard	genus	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	genus	True positives	CAMI_HIGH_S001	194.0
Gold standard	class	F1 score	CAMI_HIGH_S001	1.0
Gold standard	class	False negatives	CAMI_HIGH_S001	0.0
Gold standard	class	False positives	CAMI_HIGH_S001	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S001	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S001	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S001	1.0
Gold standard	class	True positives	CAMI_HIGH_S001	21.0
Gold standard	class	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S001	0.08936852631845903
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S001	0.16989132305534546
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.23335254291410948
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S001	0.3549096506635259
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.048122495497291126
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9101914417512474
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S001	0.9732297590678317
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.016414227175445842
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.11213491244131085
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.08088824104479865
Metalign	phylum	Shannon diversity	CAMI_HIGH_S001	1.2130519535480724
Metalign	phylum	Shannon equitability	CAMI_HIGH_S001	0.5833546792414911
Metalign	class	Shannon diversity	CAMI_HIGH_S001	2.083522524049007
Metalign	class	Shannon equitability	CAMI_HIGH_S001	0.707612736684679
Metalign	order	Shannon diversity	CAMI_HIGH_S001	2.8609910153776337
Metalign	order	Shannon equitability	CAMI_HIGH_S001	0.7923168248603498
Metalign	family	Shannon diversity	CAMI_HIGH_S001	3.5411209980710296
Metalign	family	Shannon equitability	CAMI_HIGH_S001	0.8614034667743672
Metalign	genus	Shannon diversity	CAMI_HIGH_S001	4.159310131540206
Metalign	genus	Shannon equitability	CAMI_HIGH_S001	0.8781959153232174
Metalign	species	Shannon diversity	CAMI_HIGH_S001	5.2889565918970325
Metalign	species	Shannon equitability	CAMI_HIGH_S001	0.958586632481433
Metalign	strain	Shannon diversity	CAMI_HIGH_S001	5.288956591897031
Metalign	strain	Shannon equitability	CAMI_HIGH_S001	0.9585866324814327
Metalign	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Metalign	superkingdom	False positives	CAMI_HIGH_S001	2.0
Metalign	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
Metalign	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
Metalign	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Metalign	superkingdom	True positives	CAMI_HIGH_S001	2.0
Metalign	order	F1 score	CAMI_HIGH_S001	0.7012987012987014
Metalign	order	False negatives	CAMI_HIGH_S001	13.0
Metalign	order	False positives	CAMI_HIGH_S001	10.0
Metalign	order	Jaccard index	CAMI_HIGH_S001	0.54
Metalign	order	Taxon counts	CAMI_HIGH_S001	37.0
Metalign	order	Purity (precision)	CAMI_HIGH_S001	0.7297297297297297
Metalign	order	Completeness (recall)	CAMI_HIGH_S001	0.675
Metalign	order	True positives	CAMI_HIGH_S001	27.0
Metalign	family	F1 score	CAMI_HIGH_S001	0.7114093959731543
Metalign	family	False negatives	CAMI_HIGH_S001	35.0
Metalign	family	False positives	CAMI_HIGH_S001	8.0
Metalign	family	Jaccard index	CAMI_HIGH_S001	0.5520833333333334
Metalign	family	Taxon counts	CAMI_HIGH_S001	61.0
Metalign	family	Purity (precision)	CAMI_HIGH_S001	0.8688524590163934
Metalign	family	Completeness (recall)	CAMI_HIGH_S001	0.6022727272727273
Metalign	family	True positives	CAMI_HIGH_S001	53.0
Metalign	phylum	F1 score	CAMI_HIGH_S001	0.8
Metalign	phylum	False negatives	CAMI_HIGH_S001	4.0
Metalign	phylum	False positives	CAMI_HIGH_S001	0.0
Metalign	phylum	Jaccard index	CAMI_HIGH_S001	0.6666666666666666
Metalign	phylum	Taxon counts	CAMI_HIGH_S001	8.0
Metalign	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Metalign	phylum	Completeness (recall)	CAMI_HIGH_S001	0.6666666666666666
Metalign	phylum	True positives	CAMI_HIGH_S001	8.0
Metalign	species	F1 score	CAMI_HIGH_S001	0.26016260162601623
Metalign	species	False negatives	CAMI_HIGH_S001	179.0
Metalign	species	False positives	CAMI_HIGH_S001	185.0
Metalign	species	Jaccard index	CAMI_HIGH_S001	0.14953271028037382
Metalign	species	Taxon counts	CAMI_HIGH_S001	249.0
Metalign	species	Purity (precision)	CAMI_HIGH_S001	0.2570281124497992
Metalign	species	Completeness (recall)	CAMI_HIGH_S001	0.26337448559670784
Metalign	species	True positives	CAMI_HIGH_S001	64.0
Metalign	strain	F1 score	CAMI_HIGH_S001	0.03476946334089191
Metalign	strain	False negatives	CAMI_HIGH_S001	1051.0
Metalign	strain	False positives	CAMI_HIGH_S001	226.0
Metalign	strain	Jaccard index	CAMI_HIGH_S001	0.01769230769230769
Metalign	strain	Taxon counts	CAMI_HIGH_S001	249.0
Metalign	strain	Purity (precision)	CAMI_HIGH_S001	0.09236947791164658
Metalign	strain	Completeness (recall)	CAMI_HIGH_S001	0.021415270018621976
Metalign	strain	True positives	CAMI_HIGH_S001	23.0
Metalign	genus	F1 score	CAMI_HIGH_S001	0.6558441558441558
Metalign	genus	False negatives	CAMI_HIGH_S001	93.0
Metalign	genus	False positives	CAMI_HIGH_S001	13.0
Metalign	genus	Jaccard index	CAMI_HIGH_S001	0.48792270531400966
Metalign	genus	Taxon counts	CAMI_HIGH_S001	114.0
Metalign	genus	Purity (precision)	CAMI_HIGH_S001	0.8859649122807017
Metalign	genus	Completeness (recall)	CAMI_HIGH_S001	0.520618556701031
Metalign	genus	True positives	CAMI_HIGH_S001	101.0
Metalign	class	F1 score	CAMI_HIGH_S001	0.8
Metalign	class	False negatives	CAMI_HIGH_S001	5.0
Metalign	class	False positives	CAMI_HIGH_S001	3.0
Metalign	class	Jaccard index	CAMI_HIGH_S001	0.6666666666666666
Metalign	class	Taxon counts	CAMI_HIGH_S001	19.0
Metalign	class	Purity (precision)	CAMI_HIGH_S001	0.8421052631578947
Metalign	class	Completeness (recall)	CAMI_HIGH_S001	0.7619047619047619
Metalign	class	True positives	CAMI_HIGH_S001	16.0
Metalign	class	L1 norm error	CAMI_HIGH_S001	0.178737052636918
Metalign	family	L1 norm error	CAMI_HIGH_S001	0.33978264611069087
Metalign	genus	L1 norm error	CAMI_HIGH_S001	0.46670508582821874
Metalign	order	L1 norm error	CAMI_HIGH_S001	0.7098193013270521
Metalign	phylum	L1 norm error	CAMI_HIGH_S001	0.09624499099458225
Metalign	species	L1 norm error	CAMI_HIGH_S001	1.8203828835024936
Metalign	strain	L1 norm error	CAMI_HIGH_S001	1.9464595181356645
Metalign	superkingdom	L1 norm error	CAMI_HIGH_S001	0.032828454350891684
Metalign	na	Weighted UniFrac error	CAMI_HIGH_S001	8.752734644476309
Metalign	na	Unweighted UniFrac error	CAMI_HIGH_S001	10046.548402751136
Bracken+Kraken2	class	Bray-Curtis distance	CAMI_HIGH_S001	0.15668938072303834
Bracken+Kraken2	family	Bray-Curtis distance	CAMI_HIGH_S001	0.2980825765431222
Bracken+Kraken2	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.48550151284294485
Bracken+Kraken2	order	Bray-Curtis distance	CAMI_HIGH_S001	0.4301702974788758
Bracken+Kraken2	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.11877425476774005
Bracken+Kraken2	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9856769356797943
Bracken+Kraken2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.004931850425412611
Bracken+Kraken2	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.07837961444892434
Bracken+Kraken2	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.07134419963929858
Bracken+Kraken2	phylum	Shannon diversity	CAMI_HIGH_S001	1.1085844689613071
Bracken+Kraken2	phylum	Shannon equitability	CAMI_HIGH_S001	0.5331164385923343
Bracken+Kraken2	class	Shannon diversity	CAMI_HIGH_S001	1.857360359246061
Bracken+Kraken2	class	Shannon equitability	CAMI_HIGH_S001	0.6858662954217364
Bracken+Kraken2	order	Shannon diversity	CAMI_HIGH_S001	2.851367172153146
Bracken+Kraken2	order	Shannon equitability	CAMI_HIGH_S001	0.7678233035298694
Bracken+Kraken2	family	Shannon diversity	CAMI_HIGH_S001	3.561823230147674
Bracken+Kraken2	family	Shannon equitability	CAMI_HIGH_S001	0.8412219263451117
Bracken+Kraken2	genus	Shannon diversity	CAMI_HIGH_S001	4.164320148241612
Bracken+Kraken2	genus	Shannon equitability	CAMI_HIGH_S001	0.8582634323631667
Bracken+Kraken2	species	Shannon diversity	CAMI_HIGH_S001	4.59661584660223
Bracken+Kraken2	species	Shannon equitability	CAMI_HIGH_S001	0.8981284493643561
Bracken+Kraken2	superkingdom	F1 score	CAMI_HIGH_S001	0.8
Bracken+Kraken2	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Bracken+Kraken2	superkingdom	False positives	CAMI_HIGH_S001	1.0
Bracken+Kraken2	superkingdom	Jaccard index	CAMI_HIGH_S001	0.6666666666666666
Bracken+Kraken2	superkingdom	Taxon counts	CAMI_HIGH_S001	3.0
Bracken+Kraken2	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.6666666666666666
Bracken+Kraken2	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Bracken+Kraken2	superkingdom	True positives	CAMI_HIGH_S001	2.0
Bracken+Kraken2	order	F1 score	CAMI_HIGH_S001	0.6913580246913581
Bracken+Kraken2	order	False negatives	CAMI_HIGH_S001	12.0
Bracken+Kraken2	order	False positives	CAMI_HIGH_S001	13.0
Bracken+Kraken2	order	Jaccard index	CAMI_HIGH_S001	0.5283018867924528
Bracken+Kraken2	order	Taxon counts	CAMI_HIGH_S001	41.0
Bracken+Kraken2	order	Purity (precision)	CAMI_HIGH_S001	0.6829268292682927
Bracken+Kraken2	order	Completeness (recall)	CAMI_HIGH_S001	0.7
Bracken+Kraken2	order	True positives	CAMI_HIGH_S001	28.0
Bracken+Kraken2	family	F1 score	CAMI_HIGH_S001	0.6369426751592357
Bracken+Kraken2	family	False negatives	CAMI_HIGH_S001	38.0
Bracken+Kraken2	family	False positives	CAMI_HIGH_S001	19.0
Bracken+Kraken2	family	Jaccard index	CAMI_HIGH_S001	0.4672897196261682
Bracken+Kraken2	family	Taxon counts	CAMI_HIGH_S001	69.0
Bracken+Kraken2	family	Purity (precision)	CAMI_HIGH_S001	0.7246376811594203
Bracken+Kraken2	family	Completeness (recall)	CAMI_HIGH_S001	0.5681818181818182
Bracken+Kraken2	family	True positives	CAMI_HIGH_S001	50.0
Bracken+Kraken2	phylum	F1 score	CAMI_HIGH_S001	0.5
Bracken+Kraken2	phylum	False negatives	CAMI_HIGH_S001	7.0
Bracken+Kraken2	phylum	False positives	CAMI_HIGH_S001	3.0
Bracken+Kraken2	phylum	Jaccard index	CAMI_HIGH_S001	0.3333333333333333
Bracken+Kraken2	phylum	Taxon counts	CAMI_HIGH_S001	8.0
Bracken+Kraken2	phylum	Purity (precision)	CAMI_HIGH_S001	0.625
Bracken+Kraken2	phylum	Completeness (recall)	CAMI_HIGH_S001	0.4166666666666667
Bracken+Kraken2	phylum	True positives	CAMI_HIGH_S001	5.0
Bracken+Kraken2	species	F1 score	CAMI_HIGH_S001	0.039024390243902446
Bracken+Kraken2	species	False negatives	CAMI_HIGH_S001	235.0
