tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S002	0.0464473853967843
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S002	0.06700941257419916
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S002	1.3235692143423374
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S002	0.5326434352997758
Gold standard	class	Shannon diversity	CAMI_HIGH_S002	2.1957694729682435
Gold standard	class	Shannon equitability	CAMI_HIGH_S002	0.7212196716836009
Gold standard	order	Shannon diversity	CAMI_HIGH_S002	2.77131213383274
Gold standard	order	Shannon equitability	CAMI_HIGH_S002	0.7512612348289395
Gold standard	family	Shannon diversity	CAMI_HIGH_S002	3.7556100120556333
Gold standard	family	Shannon equitability	CAMI_HIGH_S002	0.8388044428355823
Gold standard	genus	Shannon diversity	CAMI_HIGH_S002	4.5426188578280495
Gold standard	genus	Shannon equitability	CAMI_HIGH_S002	0.8623274812387446
Gold standard	species	Shannon diversity	CAMI_HIGH_S002	1.9469684670178042
Gold standard	species	Shannon equitability	CAMI_HIGH_S002	0.3544414143370251
Gold standard	strain	Shannon diversity	CAMI_HIGH_S002	6.534647918661546
Gold standard	strain	Shannon equitability	CAMI_HIGH_S002	0.9363106313325907
Gold standard	superkingdom	F1 score	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S002	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S002	2.0
Gold standard	family	F1 score	CAMI_HIGH_S002	1.0
Gold standard	family	False negatives	CAMI_HIGH_S002	0.0
Gold standard	family	False positives	CAMI_HIGH_S002	0.0
Gold standard	family	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	family	Taxon counts	CAMI_HIGH_S002	88.0
Gold standard	family	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	family	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	family	True positives	CAMI_HIGH_S002	88.0
Gold standard	class	F1 score	CAMI_HIGH_S002	1.0
Gold standard	class	False negatives	CAMI_HIGH_S002	0.0
Gold standard	class	False positives	CAMI_HIGH_S002	0.0
Gold standard	class	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	class	Taxon counts	CAMI_HIGH_S002	21.0
Gold standard	class	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	class	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	class	True positives	CAMI_HIGH_S002	21.0
Gold standard	phylum	F1 score	CAMI_HIGH_S002	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S002	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S002	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S002	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S002	12.0
Gold standard	order	F1 score	CAMI_HIGH_S002	1.0
Gold standard	order	False negatives	CAMI_HIGH_S002	0.0
Gold standard	order	False positives	CAMI_HIGH_S002	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S002	1.0
