@SampleID:CAMI_HIGH_S001
@Version:CLARK
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	99.60253
2157	superkingdom	2157	Archaea	0.39747
1224	phylum	2|1224	Bacteria|Proteobacteria	49.43738
200918	phylum	2|200918	Bacteria|Thermotogae	0.07901
1239	phylum	2|1239	Bacteria|Firmicutes	11.53223
28890	phylum	2157|28890	Archaea|Euryarchaeota	0.32962
201174	phylum	2|201174	Bacteria|Actinobacteria	17.18489
74201	phylum	2|74201	Bacteria|Verrucomicrobia	1.11763
544448	phylum	2|544448	Bacteria|Tenericutes	0.10023
203691	phylum	2|203691	Bacteria|Spirochaetes	0.24918
976	phylum	2|976	Bacteria|Bacteroidetes	19.96983
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	13.62871
31969	class	2|544448|31969	Bacteria|Tenericutes|Mollicutes	0.10149
188708	class	2|200918|188708	Bacteria|Thermotogae|Thermotogae	0.11882
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	4.25623
768503	class	2|976|768503	Bacteria|Bacteroidetes|Cytophagia	3.52667
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	25.10599
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	10.32568
28221	class	2|1224|28221	Bacteria|Proteobacteria|Deltaproteobacteria	6.44005
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	0.19192
183963	class	2157|28890|183963	Archaea|Euryarchaeota|Halobacteria	0.27921
1737404	class	2|1239|1737404	Bacteria|Firmicutes|Tissierellia	0.56271
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	16.56615
203494	class	2|74201|203494	Bacteria|Verrucomicrobia|Verrucomicrobiae	1.11420
203692	class	2|203691|203692	Bacteria|Spirochaetes|Spirochaetia	0.18867
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	5.07747
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	0.27335
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	8.82953
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	3.04244
1853228	class	2|976|1853228	Bacteria|Bacteroidetes|Chitinophagia	0.37072
85007	order	2|201174|1760|85007	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales	2.59786
85006	order	2|201174|1760|85006	Bacteria|Actinobacteria|Actinobacteria|Micrococcales	10.18154
85009	order	2|201174|1760|85009	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales	3.73857
