tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	family	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	order	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	species	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.07437691479129634
Gold standard	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.10730320612602422
Gold standard	phylum	Shannon diversity	CAMI_HIGH_S003	1.3786719351922385
Gold standard	phylum	Shannon equitability	CAMI_HIGH_S003	0.5548184014517648
Gold standard	class	Shannon diversity	CAMI_HIGH_S003	2.189811003949687
Gold standard	class	Shannon equitability	CAMI_HIGH_S003	0.7192625604648667
Gold standard	order	Shannon diversity	CAMI_HIGH_S003	2.76983831234455
Gold standard	order	Shannon equitability	CAMI_HIGH_S003	0.7508617038855939
Gold standard	family	Shannon diversity	CAMI_HIGH_S003	3.757017573822794
Gold standard	family	Shannon equitability	CAMI_HIGH_S003	0.8391188176135997
Gold standard	genus	Shannon diversity	CAMI_HIGH_S003	4.564469192457854
Gold standard	genus	Shannon equitability	CAMI_HIGH_S003	0.8664753405717092
Gold standard	species	Shannon diversity	CAMI_HIGH_S003	1.956012512618604
Gold standard	species	Shannon equitability	CAMI_HIGH_S003	0.3560878633516751
Gold standard	strain	Shannon diversity	CAMI_HIGH_S003	6.615646774869314
Gold standard	strain	Shannon equitability	CAMI_HIGH_S003	0.9479164731678533
Gold standard	phylum	F1 score	CAMI_HIGH_S003	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S003	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S003	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S003	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S003	12.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S003	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S003	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S003	2.0
Gold standard	order	F1 score	CAMI_HIGH_S003	1.0
