tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	family	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	order	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	species	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_low_S001	0.47404061812816134
Gold standard	superkingdom	Shannon equitability	CAMI_low_S001	0.6838960489534373
Gold standard	phylum	Shannon diversity	CAMI_low_S001	1.6471831966453045
Gold standard	phylum	Shannon equitability	CAMI_low_S001	0.9193104459243973
Gold standard	class	Shannon diversity	CAMI_low_S001	2.1395668019073213
Gold standard	class	Shannon equitability	CAMI_low_S001	0.8610250216400919
Gold standard	order	Shannon diversity	CAMI_low_S001	2.1801058886115756
Gold standard	order	Shannon equitability	CAMI_low_S001	0.8260926597336966
Gold standard	family	Shannon diversity	CAMI_low_S001	2.0921900724845233
Gold standard	family	Shannon equitability	CAMI_low_S001	0.7545980605426357
Gold standard	genus	Shannon diversity	CAMI_low_S001	2.2153967399565477
Gold standard	genus	Shannon equitability	CAMI_low_S001	0.7167150802311343
Gold standard	species	Shannon diversity	CAMI_low_S001	1.3957167792808651
Gold standard	species	Shannon equitability	CAMI_low_S001	0.44513454121211593
Gold standard	strain	Shannon diversity	CAMI_low_S001	2.0822879184699703
Gold standard	strain	Shannon equitability	CAMI_low_S001	0.5085766199754966
Gold standard	phylum	F1 score	CAMI_low_S001	1.0
Gold standard	phylum	False negatives	CAMI_low_S001	0.0
Gold standard	phylum	False positives	CAMI_low_S001	0.0
Gold standard	phylum	Jaccard index	CAMI_low_S001	1.0
Gold standard	phylum	Taxon counts	CAMI_low_S001	6.0
Gold standard	phylum	Purity (precision)	CAMI_low_S001	1.0
Gold standard	phylum	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	phylum	True positives	CAMI_low_S001	6.0
Gold standard	order	F1 score	CAMI_low_S001	1.0
Gold standard	order	False negatives	CAMI_low_S001	0.0
Gold standard	order	False positives	CAMI_low_S001	0.0
Gold standard	order	Jaccard index	CAMI_low_S001	1.0
Gold standard	order	Taxon counts	CAMI_low_S001	14.0
Gold standard	order	Purity (precision)	CAMI_low_S001	1.0
Gold standard	order	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	order	True positives	CAMI_low_S001	14.0
Gold standard	genus	F1 score	CAMI_low_S001	1.0
Gold standard	genus	False negatives	CAMI_low_S001	0.0
Gold standard	genus	False positives	CAMI_low_S001	0.0
Gold standard	genus	Jaccard index	CAMI_low_S001	1.0
Gold standard	genus	Taxon counts	CAMI_low_S001	22.0
Gold standard	genus	Purity (precision)	CAMI_low_S001	1.0
Gold standard	genus	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	genus	True positives	CAMI_low_S001	22.0
Gold standard	superkingdom	F1 score	CAMI_low_S001	1.0
Gold standard	superkingdom	False negatives	CAMI_low_S001	0.0
Gold standard	superkingdom	False positives	CAMI_low_S001	0.0
Gold standard	superkingdom	Jaccard index	CAMI_low_S001	1.0
Gold standard	superkingdom	Taxon counts	CAMI_low_S001	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_low_S001	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	superkingdom	True positives	CAMI_low_S001	2.0
Gold standard	strain	F1 score	CAMI_low_S001	1.0
Gold standard	strain	False negatives	CAMI_low_S001	0.0
Gold standard	strain	False positives	CAMI_low_S001	0.0
Gold standard	strain	Jaccard index	CAMI_low_S001	1.0
Gold standard	strain	Taxon counts	CAMI_low_S001	60.0
Gold standard	strain	Purity (precision)	CAMI_low_S001	1.0
Gold standard	strain	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	strain	True positives	CAMI_low_S001	60.0
Gold standard	family	F1 score	CAMI_low_S001	1.0
Gold standard	family	False negatives	CAMI_low_S001	0.0
Gold standard	family	False positives	CAMI_low_S001	0.0
Gold standard	family	Jaccard index	CAMI_low_S001	1.0
Gold standard	family	Taxon counts	CAMI_low_S001	16.0
Gold standard	family	Purity (precision)	CAMI_low_S001	1.0
Gold standard	family	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	family	True positives	CAMI_low_S001	16.0
Gold standard	species	F1 score	CAMI_low_S001	1.0
Gold standard	species	False negatives	CAMI_low_S001	0.0
Gold standard	species	False positives	CAMI_low_S001	0.0
Gold standard	species	Jaccard index	CAMI_low_S001	1.0
Gold standard	species	Taxon counts	CAMI_low_S001	23.0
Gold standard	species	Purity (precision)	CAMI_low_S001	1.0
Gold standard	species	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	species	True positives	CAMI_low_S001	23.0
Gold standard	class	F1 score	CAMI_low_S001	1.0
Gold standard	class	False negatives	CAMI_low_S001	0.0
Gold standard	class	False positives	CAMI_low_S001	0.0
Gold standard	class	Jaccard index	CAMI_low_S001	1.0
Gold standard	class	Taxon counts	CAMI_low_S001	12.0
Gold standard	class	Purity (precision)	CAMI_low_S001	1.0
Gold standard	class	Completeness (recall)	CAMI_low_S001	1.0
Gold standard	class	True positives	CAMI_low_S001	12.0
Gold standard	class	L1 norm error	CAMI_low_S001	0.0
Gold standard	family	L1 norm error	CAMI_low_S001	0.0
Gold standard	genus	L1 norm error	CAMI_low_S001	0.0
Gold standard	order	L1 norm error	CAMI_low_S001	0.0
Gold standard	phylum	L1 norm error	CAMI_low_S001	0.0
Gold standard	species	L1 norm error	CAMI_low_S001	0.0
Gold standard	strain	L1 norm error	CAMI_low_S001	0.0
Gold standard	superkingdom	L1 norm error	CAMI_low_S001	0.0
Gold standard	na	Weighted UniFrac error	CAMI_low_S001	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_low_S001	0.0
Metalign	class	Bray-Curtis distance	CAMI_low_S001	0.3137551133425961
Metalign	family	Bray-Curtis distance	CAMI_low_S001	0.36065003542452495
Metalign	genus	Bray-Curtis distance	CAMI_low_S001	0.2895806715467809
Metalign	order	Bray-Curtis distance	CAMI_low_S001	0.44554410435578945
Metalign	phylum	Bray-Curtis distance	CAMI_low_S001	0.1568329568981019
Metalign	species	Bray-Curtis distance	CAMI_low_S001	0.7739919526478745
Metalign	strain	Bray-Curtis distance	CAMI_low_S001	0.9207574754551473
Metalign	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.1817525731861687
Metalign	superkingdom	Shannon diversity	CAMI_low_S001	0.0
Metalign	superkingdom	Shannon equitability	CAMI_low_S001	0.0
Metalign	phylum	Shannon diversity	CAMI_low_S001	1.6510339508687808
Metalign	phylum	Shannon equitability	CAMI_low_S001	0.9214595927767565
Metalign	class	Shannon diversity	CAMI_low_S001	2.2298143603838416
Metalign	class	Shannon equitability	CAMI_low_S001	0.9299048151429996
Metalign	order	Shannon diversity	CAMI_low_S001	2.3083295914832793
Metalign	order	Shannon equitability	CAMI_low_S001	0.8746795931939095
Metalign	family	Shannon diversity	CAMI_low_S001	2.2273318795580326
Metalign	family	Shannon equitability	CAMI_low_S001	0.8033401642630669
Metalign	genus	Shannon diversity	CAMI_low_S001	2.416711581216278
Metalign	genus	Shannon equitability	CAMI_low_S001	0.8067181445253815
Metalign	species	Shannon diversity	CAMI_low_S001	2.424250629597266
Metalign	species	Shannon equitability	CAMI_low_S001	0.7962663042188081
Metalign	strain	Shannon diversity	CAMI_low_S001	2.4242506295972666
Metalign	strain	Shannon equitability	CAMI_low_S001	0.7962663042188082
Metalign	phylum	F1 score	CAMI_low_S001	1.0
Metalign	phylum	False negatives	CAMI_low_S001	0.0
Metalign	phylum	False positives	CAMI_low_S001	0.0
Metalign	phylum	Jaccard index	CAMI_low_S001	1.0
Metalign	phylum	Taxon counts	CAMI_low_S001	6.0
Metalign	phylum	Purity (precision)	CAMI_low_S001	1.0
Metalign	phylum	Completeness (recall)	CAMI_low_S001	1.0
Metalign	phylum	True positives	CAMI_low_S001	6.0
Metalign	order	F1 score	CAMI_low_S001	0.7857142857142857
Metalign	order	False negatives	CAMI_low_S001	3.0
Metalign	order	False positives	CAMI_low_S001	3.0
Metalign	order	Jaccard index	CAMI_low_S001	0.6470588235294118
Metalign	order	Taxon counts	CAMI_low_S001	14.0
Metalign	order	Purity (precision)	CAMI_low_S001	0.7857142857142857
Metalign	order	Completeness (recall)	CAMI_low_S001	0.7857142857142857
Metalign	order	True positives	CAMI_low_S001	11.0
Metalign	genus	F1 score	CAMI_low_S001	0.761904761904762
Metalign	genus	False negatives	CAMI_low_S001	6.0
Metalign	genus	False positives	CAMI_low_S001	4.0
Metalign	genus	Jaccard index	CAMI_low_S001	0.6153846153846154
Metalign	genus	Taxon counts	CAMI_low_S001	20.0
Metalign	genus	Purity (precision)	CAMI_low_S001	0.8
Metalign	genus	Completeness (recall)	CAMI_low_S001	0.7272727272727273
Metalign	genus	True positives	CAMI_low_S001	16.0
Metalign	superkingdom	F1 score	CAMI_low_S001	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_low_S001	1.0
Metalign	superkingdom	False positives	CAMI_low_S001	0.0
Metalign	superkingdom	Jaccard index	CAMI_low_S001	0.5
Metalign	superkingdom	Taxon counts	CAMI_low_S001	1.0
Metalign	superkingdom	Purity (precision)	CAMI_low_S001	1.0
Metalign	superkingdom	Completeness (recall)	CAMI_low_S001	0.5
Metalign	superkingdom	True positives	CAMI_low_S001	1.0
Metalign	strain	F1 score	CAMI_low_S001	0.19753086419753085
Metalign	strain	False negatives	CAMI_low_S001	52.0
Metalign	strain	False positives	CAMI_low_S001	13.0
Metalign	strain	Jaccard index	CAMI_low_S001	0.1095890410958904
Metalign	strain	Taxon counts	CAMI_low_S001	21.0
Metalign	strain	Purity (precision)	CAMI_low_S001	0.38095238095238093
Metalign	strain	Completeness (recall)	CAMI_low_S001	0.13333333333333333
Metalign	strain	True positives	CAMI_low_S001	8.0
Metalign	family	F1 score	CAMI_low_S001	0.8125
Metalign	family	False negatives	CAMI_low_S001	3.0
